"cas"	"cluster"
"6326"	"NOCAS_49453"	135
"6327"	"NOCAS_49475"	135
"6328"	"153719-23-4"	135
"6329"	"22984-54-9"	135
"6330"	"150-78-7"	135
"6331"	"58394-64-2"	135
"6332"	"1156-19-0"	135
"6333"	"54-96-6"	135
"6334"	"28069-74-1"	135
"6335"	"345984-11-4"	135
"6336"	"123312-89-0"	135
"6337"	"574-06-1"	135
"6338"	"107-20-0"	135
"6339"	"127-08-2"	135
"6340"	"629-76-5"	135
"6341"	"35256-85-0"	135
"6342"	"78-79-5"	135
"6343"	"149358-73-6"	135
"6344"	"298198-52-4"	135
"6345"	"116-25-6"	135
"6346"	"97-90-5"	135
"6347"	"16672-87-0"	135
"6348"	"135158-54-2"	135
"6349"	"6485-40-1"	135
"6350"	"112-60-7"	135
"6351"	"123-94-4"	135
"6352"	"41394-05-2"	135
"6353"	"101200-48-0"	135
"6354"	"589-34-4"	135
"6355"	"111-83-1"	135
"6356"	"3386-33-2"	135
"6357"	"80-77-3"	135
"6358"	"100-46-9"	135
"6359"	"553-70-8"	135
"6360"	"4418-26-2"	135
"6361"	"112-70-9"	135
"6362"	"14643-87-9"	135
"6363"	"136-60-7"	135
"6364"	"105-99-7"	135
"6365"	"52-89-1"	135
"6366"	"27178-16-1"	135
"6367"	"106-38-7"	135
"6368"	"594-20-7"	135
"6369"	"100-61-8"	136
"6370"	"120-56-9"	136
"6371"	"90-49-3"	136
"6372"	"106-79-6"	136
"6373"	"143-28-2"	136
"6374"	"105-34-0"	136
"6375"	"3775-90-4"	136
"6376"	"5187-23-5"	136
"6377"	"27060-75-9"	136
"6378"	"122-57-6"	136
"6379"	"610-14-0"	136
"6380"	"13608-87-2"	136
"6381"	"13081-34-0"	136
"6382"	"91-23-6"	136
"6383"	"83121-18-0"	136
"6384"	"3268-49-3"	136
"6385"	"598-98-1"	136
"6386"	"95-47-6"	136
"6387"	"765-12-8"	136
"6388"	"95-68-1"	136
"6389"	"25265-77-4"	136
"6390"	"870-72-4"	136
"6391"	"1515-72-6"	136
"6392"	"483-63-6"	136
"6393"	"6706-59-8"	136
"6394"	"23495-12-7"	136
"6395"	"84-66-2"	136
"6396"	"579-66-8"	136
"6397"	"1476-11-5"	136
"6398"	"591-87-7"	136
"6399"	"2545-59-7"	136
"6400"	"597-43-3"	136
"6401"	"121-39-1"	136
"6402"	"625-69-4"	136
"6403"	"59-02-9"	136
"6404"	"2752-17-2"	136
"6405"	"112-59-4"	136
"6406"	"77-76-9"	136
"6407"	"104-21-2"	136
"6408"	"NOCAS_47299"	136
"6409"	"31983-27-4"	136
"6410"	"122-40-7"	136
"6411"	"620-17-7"	136
"6412"	"7646-78-8"	136
"6413"	"115-96-8"	136
"6414"	"117-82-8"	136
"6415"	"7149-79-3"	136
"6416"	"66346-01-8"	136
"6417"	"119-53-9"	136
"6418"	"1610-18-0"	136
"6419"	"1663-39-4"	136
"6420"	"7779-78-4"	136
"6421"	"64700-56-7"	136
"6422"	"NOCAS_24858"	136
"6423"	"881-03-8"	136
"6424"	"105-76-0"	136
"6425"	"24549-06-2"	136
"6426"	"1118-12-3"	136
"6427"	"121-69-7"	136
"6428"	"13838-16-9"	136
"6429"	"594-71-8"	136
"6430"	"611-32-5"	136
"6431"	"88-63-1"	136
"6432"	"80288-49-9"	136
"6433"	"813-78-5"	136
"6434"	"637-07-0"	136
"6435"	"24851-98-7"	136
"6436"	"31138-65-5"	136
"6437"	"79-20-9"	136
"6438"	"1892-29-1"	136
"6439"	"2935-90-2"	136
"6440"	"7529-22-8"	136
"6441"	"556-61-6"	136
"6442"	"3923-79-3"	136
"6443"	"119-10-8"	136
"6444"	"75-35-4"	136
"6445"	"63133-82-4"	136
"6446"	"116912-64-2"	136
"6447"	"19932-84-4"	136
"6448"	"1014-70-6"	136
"6449"	"89-83-8"	136
"6450"	"2459-10-1"	136
"6451"	"103-60-6"	136
"6452"	"4170-30-3"	136
"6453"	"21540-35-2"	136
"6454"	"131-16-8"	136
"6455"	"50-30-6"	136
"6456"	"504-20-1"	136
"6457"	"92-00-2"	136
"6458"	"5902-51-2"	136
"6459"	"17369-59-4"	136
"6460"	"131-11-3"	136
"6461"	"95-87-4"	136
"6462"	"1490-04-6"	136
"6463"	"99-54-7"	136
"6464"	"NOCAS_49523"	136
"6465"	"NOCAS_49524"	136
"6466"	"NOCAS_49525"	136
"6467"	"80-39-7"	136
"6468"	"90-98-2"	136
"6469"	"110-40-7"	136
"6470"	"104-54-1"	136
"6471"	"2163-00-0"	136
"6472"	"55066-48-3"	136
"6473"	"62-53-3"	136
"6474"	"104-20-1"	136
"6475"	"589-38-8"	136
"6476"	"2179-57-9"	136
"6477"	"3337-62-0"	136
"6478"	"104-67-6"	136
"6479"	"13706-86-0"	136
"6480"	"3092-17-9"	136
"6481"	"88-68-6"	136
"6482"	"1610-17-9"	136
"6483"	"84-72-0"	136
"6484"	"78281-72-8"	136
"6485"	"13360-63-9"	136
"6486"	"64241-34-5"	136
"6487"	"3446-89-7"	136
"6488"	"95-46-5"	136
"6489"	"605-45-8"	136
"6490"	"95-48-7"	136
"6491"	"86-57-7"	136
"6492"	"930-69-8"	136
"6493"	"55934-93-5"	136
"6494"	"834-12-8"	136
"6495"	"1322-17-4"	136
"6496"	"NOCAS_47708"	136
"6497"	"6606-59-3"	136
"6498"	"107-86-8"	136
"6499"	"64519-82-0"	136
"6500"	"6375-47-9"	136
"6501"	"1009-61-6"	136
"6502"	"3132-99-8"	136
"6503"	"1115-20-4"	136
"6504"	"55-22-1"	136
"6505"	"611-23-4"	136
"6506"	"132-64-9"	136
"6507"	"52126-51-9"	136
"6508"	"3048-65-5"	136
"6509"	"88485-37-4"	136
"6510"	"3572-06-3"	136
"6511"	"6624-73-3"	136
"6512"	"1187-03-7"	136
"6513"	"134-20-3"	136
"6514"	"1189-08-8"	136
"6515"	"488-41-5"	136
"6516"	"6306-60-1"	136
"6517"	"68609-97-2"	136
"6518"	"51-44-5"	136
"6519"	"14222-60-7"	136
"6520"	"135-76-2"	136
"6521"	"19406-86-1"	136
"6522"	"138-15-8"	136
"6523"	"103-54-8"	136
"6524"	"120-14-9"	136
"6525"	"24544-04-5"	136
"6526"	"921-20-0"	136
"6527"	"42482-06-4"	136
"6528"	"148-87-8"	136
"6529"	"2358-84-1"	136
"6530"	"99-09-2"	136
"6531"	"141-24-2"	136
"6532"	"63133-74-4"	136
"6533"	"5117-12-4"	136
"6534"	"488-10-8"	136
"6535"	"7473-98-5"	136
"6536"	"83055-99-6"	136
"6537"	"877-24-7"	136
"6538"	"88-99-3"	136
"6539"	"2082-81-7"	136
"6540"	"142-28-9"	136
"6541"	"4845-50-5"	136
"6542"	"650-51-1"	136
"6543"	"100-19-6"	136
"6544"	"62-55-5"	136
"6545"	"141-03-7"	136
"6546"	"7549-33-9"	136
"6547"	"103-05-9"	136
"6548"	"1320-15-6"	136
"6549"	"141-90-2"	136
"6550"	"30374-01-7"	136
"6551"	"1929-73-3"	136
"6552"	"333-20-0"	136
"6553"	"56038-89-2"	136
"6554"	"57837-19-1"	136
"6555"	"87-60-5"	136
"6556"	"616-23-9"	136
"6557"	"536-33-4"	137
"6558"	"75-75-2"	137
"6559"	"76-13-1"	137
"6560"	"106-95-6"	137
"6561"	"150-68-5"	137
"6562"	"78-92-2"	137
"6563"	"1896-62-4"	137
"6564"	"20535-83-5"	137
"6565"	"46728-75-0"	137
"6566"	"1754-62-7"	137
"6567"	"13506-76-8"	137
"6568"	"592-51-8"	137
"6569"	"80-27-3"	137
"6570"	"17411-19-7"	137
"6571"	"5437-38-7"	137
"6572"	"319-89-1"	137
"6573"	"1732-10-1"	137
"6574"	"563-41-7"	137
"6575"	"142-96-1"	137
"6576"	"609-14-3"	137
"6577"	"21087-64-9"	137
"6578"	"692-86-4"	137
"6579"	"26402-26-6"	137
"6580"	"85-36-9"	137
"6581"	"63-56-9"	137
"6582"	"957-68-6"	137
"6583"	"100-74-3"	137
"6584"	"111-86-4"	137
"6585"	"159138-81-5"	137
"6586"	"1569-02-4"	137
"6587"	"103878-83-7"	137
"6588"	"1821-02-9"	137
"6589"	"612-60-2"	137
"6590"	"5688-80-2"	137
"6591"	"6701-13-9"	137
"6592"	"14611-52-0"	137
"6593"	"55117-15-2"	137
"6594"	"491-35-0"	137
"6595"	"75-26-3"	137
"6596"	"7664-38-2"	137
"6597"	"121-90-4"	137
"6598"	"141-82-2"	137
"6599"	"119-36-8"	137
"6600"	"106-93-4"	137
"6601"	"13655-52-2"	137
"6602"	"6338-41-6"	137
"6603"	"105-36-2"	137
"6604"	"6837-24-7"	137
"6605"	"64-19-7"	137
"6606"	"50-79-3"	137
"6607"	"288-32-4"	137
"6608"	"287-92-3"	137
"6609"	"5908-99-6"	137
"6610"	"111-40-0"	137
"6611"	"74223-64-6"	137
"6612"	"161735-79-1"	137
"6613"	"764-99-8"	137
"6614"	"629-08-3"	137
"6615"	"6988-21-2"	137
"6616"	"4861-85-2"	137
"6617"	"19750-95-9"	137
"6618"	"119-33-5"	137
"6619"	"107-19-7"	137
"6620"	"505-48-6"	137
"6621"	"87-62-7"	137
"6622"	"565-61-7"	137
"6623"	"36362-97-7"	137
"6624"	"542-75-6"	137
"6625"	"76231-76-0"	137
"6626"	"42471-28-3"	137
"6627"	"5370-01-4"	137
"6628"	"90-04-0"	137
"6629"	"2461-18-9"	137
"6630"	"50-34-0"	137
"6631"	"134-81-6"	137
"6632"	"3113-71-1"	137
"6633"	"600-25-9"	137
"6634"	"104-63-2"	137
"6635"	"3615-24-5"	137
"6636"	"91-15-6"	137
"6637"	"108-05-4"	137
"6638"	"51-66-1"	137
"6639"	"5985-00-2"	137
"6640"	"527-85-5"	137
"6641"	"3685-84-5"	137
"6642"	"NOCAS_21988"	137
"6643"	"3734-33-6"	137
"6644"	"619-65-8"	138
"6645"	"98323-83-2"	138
"6646"	"95-51-2"	138
"6647"	"143388-64-1"	138
"6648"	"81161-17-3"	138
"6649"	"7177-48-2"	138
"6650"	"119-65-3"	138
"6651"	"2448-68-2"	138
"6652"	"4968-48-3"	138
"6653"	"146-48-5"	138
"6654"	"26921-17-5"	138
"6655"	"26839-75-8"	138
"6656"	"7361-61-7"	138
"6657"	"6711-48-4"	138
"6658"	"522-48-5"	138
"6659"	"689-11-2"	138
"6660"	"71-91-0"	138
"6661"	"87760-53-0"	138
"6662"	"104-93-8"	138
"6663"	"14007-64-8"	138
"6664"	"55-98-1"	138
"6665"	"54187-04-1"	138
"6666"	"50-06-6"	138
"6667"	"88-16-4"	138
"6668"	"101626-70-4"	138
"6669"	"532-76-3"	138
"6670"	"154-41-6"	138
"6671"	"16590-41-3"	138
"6672"	"298-59-9"	138
"6673"	"34592-47-7"	138
"6674"	"2179-59-1"	138
"6675"	"36177-92-1"	138
"6676"	"532-59-2"	138
"6677"	"99614-02-5"	138
"6678"	"149838-23-3"	138
"6679"	"115-27-5"	138
"6680"	"98330-05-3"	138
"6681"	"4205-91-8"	138
"6682"	"4205-90-7"	138
"6683"	"142-64-3"	138
"6684"	"1027-14-1"	138
"6685"	"7560-83-0"	138
"6686"	"53-46-3"	138
"6687"	"38716-68-6"	138
"6688"	"562-10-7"	138
"6689"	"56375-79-2"	138
"6690"	"3485-62-9"	138
"6691"	"1218-35-5"	138
"6692"	"3413-64-7"	138
"6693"	"7077-34-1"	138
"6694"	"64887-14-5"	138
"6695"	"2424-71-7"	138
"6696"	"132-20-7"	138
"6697"	"29520-14-7"	138
"6698"	"106133-22-6"	138
"6699"	"609-54-1"	138
"6700"	"56392-17-7"	138
"6701"	"302-40-9"	138
"6702"	"102-81-8"	138
"6703"	"69-27-2"	138
"6704"	"59-97-2"	138
"6705"	"589-10-6"	138
"6706"	"64795-35-3"	138
"6707"	"5870-93-9"	138
"6708"	"51012-33-0"	138
"6709"	"107724-20-9"	138
"6710"	"934-32-7"	138
"6711"	"13523-86-9"	138
"6712"	"87233-62-3"	138
"6713"	"34118-92-8"	138
"6714"	"146-22-5"	138
"6715"	"80-52-4"	138
"6716"	"1215-83-4"	138
"6717"	"50-98-6"	138
"6718"	"24973-25-9"	138
"6719"	"62-97-5"	138
"6720"	"25953-17-7"	138
"6721"	"27262-48-2"	138
"6722"	"29493-77-4"	138
"6723"	"4169-04-4"	138
"6724"	"505-29-3"	138
"6725"	"642-78-4"	138
"6726"	"880-09-1"	138
"6727"	"51-05-8"	138
"6728"	"1786-81-8"	138
"6729"	"1321-74-0"	138
"6730"	"124-09-4"	138
"6731"	"671-95-4"	138
"6732"	"4098-71-9"	138
"6733"	"27858-32-8"	138
"6734"	"71675-85-9"	138
"6735"	"50505-88-9"	138
"6736"	"103628-46-2"	138
"6737"	"63516-07-4"	138
"6738"	"130636-43-0"	138
"6739"	"93-30-1"	138
"6740"	"3505-38-2"	138
"6741"	"2873-97-4"	138
"6742"	"9003-11-6"	138
"6743"	"35543-24-9"	138
"6744"	"2210-77-7"	138
"6745"	"10405-02-4"	138
"6746"	"86-88-4"	138
"6747"	"99300-78-4"	138
"6748"	"93413-69-5"	138
"6749"	"65-86-1"	138
"6750"	"1670-14-0"	138
"6751"	"125-60-0"	138
"6752"	"NOCAS_20326"	138
"6753"	"2579-20-6"	138
"6754"	"5943-30-6"	138
"6755"	"77-85-0"	138
"6756"	"393-52-2"	138
"6757"	"614-39-1"	138
"6758"	"23327-57-3"	138
"6759"	"83471-41-4"	138
"6760"	"51-55-8"	138
"6761"	"2038-03-1"	138
"6762"	"123258-84-4"	138
"6763"	"1212-72-2"	138
"6764"	"106-20-7"	138
"6765"	"3964-81-6"	138
"6766"	"2439-54-5"	138
"6767"	"90-39-1"	138
"6768"	"93-69-6"	138
"6769"	"694-83-7"	138
"6770"	"6933-90-0"	138
"6771"	"383-63-1"	138
"6772"	"998-40-3"	138
"6773"	"95847-70-4"	138
"6774"	"7413-36-7"	138
"6775"	"1501-84-4"	138
"6776"	"91374-21-9"	138
"6777"	"123-00-2"	138
"6778"	"459-57-4"	138
"6779"	"1223-36-5"	138
"6780"	"27090-63-7"	138
"6781"	"135-51-3"	138
"6782"	"303-25-3"	138
"6783"	"3737-09-5"	138
"6784"	"81167-16-0"	138
"6785"	"465-65-6"	138
"6786"	"3753-81-9"	138
"6787"	"35948-25-5"	138
"6788"	"1122-58-3"	138
"6789"	"550-99-2"	138
"6790"	"42879-47-0"	138
"6791"	"140-10-3"	138
"6792"	"29911-27-1"	138
"6793"	"7789-41-5"	138
"6794"	"55096-26-9"	138
"6795"	"111-68-2"	138
"6796"	"103-82-2"	138
"6797"	"107-75-5"	138
"6798"	"125-51-9"	138
"6799"	"219861-08-2"	138
"6800"	"95-92-1"	138
"6801"	"1491-59-4"	138
"6802"	"24579-73-5"	138
"6803"	"101-83-7"	138
"6804"	"113-07-5"	138
"6805"	"51322-75-9"	138
"6806"	"1619-16-5"	138
"6807"	"5989-27-5"	138
"6808"	"546-48-5"	138
"6809"	"103-83-3"	138
"6810"	"134-80-5"	138
"6811"	"32795-47-4"	138
"6812"	"59803-98-4"	138
"6813"	"26194-77-4"	138
"6814"	"120-93-4"	138
"6815"	"149-64-4"	138
"6816"	"616-96-6"	138
"6817"	"69014-14-8"	138
"6818"	"4455-26-9"	138
"6819"	"56-93-9"	138
"6820"	"60676-84-8"	138
"6821"	"87940-60-1"	138
"6822"	"79547-78-7"	138
"6823"	"38304-91-5"	138
"6824"	"90823-38-4"	138
"6825"	"98717-15-8"	138
"6826"	"115-46-8"	138
"6827"	"19438-61-0"	138
"6828"	"542-10-9"	139
"6829"	"1117-86-8"	139
"6830"	"71-41-0"	139
"6831"	"142-18-7"	139
"6832"	"121-89-1"	139
"6833"	"5470-11-1"	139
"6834"	"628-87-5"	139
"6835"	"594-61-6"	139
"6836"	"98-87-3"	139
"6837"	"645-00-1"	139
"6838"	"115-19-5"	139
"6839"	"122-80-5"	139
"6840"	"134-03-2"	139
"6841"	"81334-34-1"	139
"6842"	"74051-80-2"	139
"6843"	"57-30-7"	139
"6844"	"58430-94-7"	139
"6845"	"115-84-4"	139
"6846"	"105-85-1"	139
"6847"	"96-05-9"	139
"6848"	"4376-18-5"	139
"6849"	"107-74-4"	139
"6850"	"454-92-2"	139
"6851"	"112-38-9"	139
"6852"	"18467-77-1"	139
"6853"	"127-19-5"	139
"6854"	"42588-37-4"	139
"6855"	"110-85-0"	139
"6856"	"759-94-4"	139
"6857"	"102-27-2"	139
"6858"	"503-74-2"	139
"6859"	"624-83-9"	139
"6860"	"6138-23-4"	139
"6861"	"87-99-0"	139
"6862"	"99-51-4"	139
"6863"	"110-62-3"	139
"6864"	"544-40-1"	139
"6865"	"102-40-9"	139
"6866"	"29387-86-8"	139
"6867"	"102-82-9"	139
"6868"	"13114-72-2"	139
"6869"	"262297-13-2"	139
"6870"	"108-95-2"	139
"6871"	"75-98-9"	139
"6872"	"1333-39-7"	139
"6873"	"1007-28-9"	139
"6874"	"124378-77-4"	139
"6875"	"89-04-3"	139
"6876"	"79-43-6"	139
"6877"	"505-32-8"	139
"6878"	"156-60-5"	139
"6879"	"10043-35-3"	139
"6880"	"532-02-5"	139
"6881"	"207386-92-3"	139
"6882"	"111-41-1"	139
"6883"	"547-64-8"	139
"6884"	"104-75-6"	139
"6885"	"91-62-3"	139
"6886"	"7493-72-3"	139
"6887"	"2432-87-3"	139
"6888"	"1000-05-1"	139
"6889"	"106-33-2"	139
"6890"	"38103-06-9"	139
"6891"	"102268-15-5"	139
"6892"	"21725-46-2"	139
"6893"	"618-88-2"	139
"6894"	"174899-82-2"	139
"6895"	"223437-11-4"	139
"6896"	"174899-83-3"	139
"6897"	"145022-45-3"	139
"6898"	"24307-26-4"	139
"6899"	"532-28-5"	139
"6900"	"129618-40-2"	139
"6901"	"108-10-1"	139
"6902"	"7785-33-3"	139
"6903"	"105-58-8"	139
"6904"	"58-61-7"	139
"6905"	"122-48-5"	139
"6906"	"513-85-9"	139
"6907"	"132739-31-2"	139
"6908"	"502-44-3"	139
"6909"	"120-82-1"	139
"6910"	"105-30-6"	139
"6911"	"616-91-1"	139
"6912"	"1076-97-7"	139
"6913"	"110-99-6"	139
"6914"	"107-45-9"	139
"6915"	"7540-51-4"	139
"6916"	"2210-25-5"	139
"6917"	"9004-73-3"	139
"6918"	"3871-99-6"	139
"6919"	"302-17-0"	139
"6920"	"1303-11-3"	139
"6921"	"1120-21-4"	139
"6922"	"1008-72-6"	139
"6923"	"2058-94-8"	139
"6924"	"123-96-6"	139
"6925"	"2213-63-0"	139
"6926"	"107-07-3"	139
"6927"	"107-31-3"	139
"6928"	"2174-16-5"	139
"6929"	"10222-01-2"	139
"6930"	"717-74-8"	139
"6931"	"87-59-2"	139
"6932"	"144550-36-7"	139
"6933"	"112-55-0"	139
"6934"	"646-06-0"	139
"6935"	"122-03-2"	139
"6936"	"56578-18-8"	139
"6937"	"919-30-2"	139
"6938"	"25606-41-1"	139
"6939"	"57966-95-7"	139
"6940"	"106-75-2"	139
"6941"	"529-34-0"	139
"6942"	"50-31-7"	139
"6943"	"104-53-0"	139
"6944"	"2876-78-0"	139
"6945"	"106-31-0"	139
"6946"	"33189-72-9"	139
"6947"	"101-10-0"	139
"6948"	"53894-23-8"	139
"6949"	"504-63-2"	139
"6950"	"37764-25-3"	139
"6951"	"737-31-5"	139
"6952"	"26761-40-0"	139
"6953"	"58-55-9"	139
"6954"	"50847-11-5"	139
"6955"	"600-05-5"	139
"6956"	"145022-44-2"	139
"6957"	"68515-49-1"	139
"6958"	"286-20-4"	139
"6959"	"106-69-4"	139
"6960"	"27887-84-9"	140
"6961"	"614-80-2"	140
"6962"	"89-32-7"	140
"6963"	"619-23-8"	140
"6964"	"13755-38-9"	140
"6965"	"88-86-8"	140
"6966"	"142-59-6"	140
"6967"	"142-83-6"	140
"6968"	"100-10-7"	140
"6969"	"50370-12-2"	140
"6970"	"36653-82-4"	140
"6971"	"135-07-9"	140
"6972"	"496-67-3"	140
"6973"	"701-64-4"	140
"6974"	"482-89-3"	140
"6975"	"24615-84-7"	140
"6976"	"2176-62-7"	140
"6977"	"3764-01-0"	140
"6978"	"124-64-1"	140
"6979"	"1072-67-9"	140
"6980"	"5575-21-3"	140
"6981"	"79-11-8"	140
"6982"	"110-57-6"	140
"6983"	"764-41-0"	140
"6984"	"3644-61-9"	140
"6985"	"7328-17-8"	140
"6986"	"98-72-6"	140
"6987"	"5589-96-8"	140
"6988"	"619-66-9"	140
"6989"	"7177-50-6"	140
"6990"	"6080-56-4"	140
"6991"	"25584-83-2"	140
"6992"	"1746-01-6"	140
"6993"	"30030-25-2"	140
"6994"	"89-69-0"	140
"6995"	"1949-20-8"	140
"6996"	"623-91-6"	140
"6997"	"101-05-3"	140
"6998"	"2628-16-2"	140
"6999"	"202138-50-9"	140
"7000"	"77-36-1"	140
"7001"	"5743-49-7"	140
"7002"	"91-56-5"	140
"7003"	"624-48-6"	140
"7004"	"540-51-2"	140
"7005"	"28868-76-0"	140
"7006"	"109-17-1"	140
"7007"	"75-52-5"	140
"7008"	"27593-23-3"	140
"7009"	"17102-64-6"	140
"7010"	"139-13-9"	140
"7011"	"25953-19-9"	140
"7012"	"NOCAS_47255"	140
"7013"	"93107-08-5"	140
"7014"	"3252-43-5"	140
"7015"	"7446-81-3"	140
"7016"	"54-91-1"	140
"7017"	"3052-50-4"	140
"7018"	"670-54-2"	140
"7019"	"65350-59-6"	140
"7020"	"509-14-8"	140
"7021"	"7421-40-1"	140
"7022"	"16872-11-0"	140
"7023"	"71-67-0"	140
"7024"	"126-11-4"	140
"7025"	"818-61-1"	140
"7026"	"76-57-3"	140
"7027"	"4849-32-5"	140
"7028"	"55290-64-7"	140
"7029"	"16079-88-2"	140
"7030"	"10025-82-8"	140
"7031"	"143983-91-9"	140
"7032"	"6236-05-1"	140
"7033"	"7758-19-2"	140
"7034"	"2941-64-2"	140
"7035"	"16045-92-4"	140
"7036"	"75-96-7"	140
"7037"	"446-35-5"	140
"7038"	"586-98-1"	140
"7039"	"631-64-1"	140
"7040"	"3825-26-1"	140
"7041"	"492-94-4"	140
"7042"	"2832-19-1"	140
"7043"	"26750-81-2"	140
"7044"	"638-38-0"	140
"7045"	"15708-41-5"	140
"7046"	"1852-16-0"	140
"7047"	"121-81-3"	140
"7048"	"108-55-4"	140
"7049"	"105-39-5"	140
"7050"	"102-70-5"	140
"7051"	"7795-95-1"	140
"7052"	"926-57-8"	140
"7053"	"110-44-1"	140
"7054"	"3249-53-4"	140
"7055"	"692-13-7"	140
"7056"	"1152-61-0"	140
"7057"	"12108-13-3"	140
"7058"	"22694-96-8"	140
"7059"	"1118-46-3"	140
"7060"	"1323-19-9"	140
"7061"	"110-26-9"	140
"7062"	"627-63-4"	140
"7063"	"642-83-1"	140
"7064"	"999-21-3"	140
"7065"	"17209-72-2"	140
"7066"	"26172-54-3"	141
"7067"	"10025-91-9"	141
"7068"	"485-47-2"	141
"7069"	"68928-76-7"	141
"7070"	"65733-18-8"	141
"7071"	"16777-42-7"	141
"7072"	"882-33-7"	141
"7073"	"33743-96-3"	141
"7074"	"16588-34-4"	141
"7075"	"103-34-4"	141
"7076"	"23847-08-7"	141
"7077"	"2231-57-4"	141
"7078"	"52-51-7"	141
"7079"	"622-78-6"	141
"7080"	"533-75-5"	141
"7081"	"471-53-4"	141
"7082"	"1647-16-1"	141
"7083"	"28588-75-2"	141
"7084"	"1422-07-7"	141
"7085"	"32536-52-0"	141
"7086"	"1634-02-2"	141
"7087"	"753-73-1"	141
"7088"	"97-86-9"	141
"7089"	"1421-63-2"	141
"7090"	"77-58-7"	141
"7091"	"77-47-4"	141
"7092"	"2492-26-4"	141
"7093"	"96686-51-0"	142
"7094"	"97-77-8"	142
"7095"	"868540-17-4"	142
"7096"	"136-23-2"	142
"7097"	"579-23-7"	142
"7098"	"3811-73-2"	142
"7099"	"179324-69-7"	142
"7100"	"886-38-4"	142
"7101"	"971-15-3"	142
"7102"	"1067-33-0"	142
"7103"	"94-37-1"	142
"7104"	"134-30-5"	142
"7105"	"5743-04-4"	142
"7106"	"20624-25-3"	142
"7107"	"148-18-5"	142
"7108"	"148-24-3"	142
"7109"	"134-31-6"	142
"7110"	"101-27-9"	142
"7111"	"28961-43-5"	142
"7112"	"128-04-1"	142
"7113"	"598-64-1"	142
"7114"	"102-96-5"	142
"7115"	"5153-67-3"	142
"7116"	"533-74-4"	142
"7117"	"13453-07-1"	142
"7118"	"5541-67-3"	142
"7119"	"587-65-5"	142
"7120"	"705-60-2"	142
"7121"	"10108-64-2"	142
"7122"	"10325-94-7"	142
"7123"	"59-85-8"	142
"7124"	"40220-08-4"	142
"7125"	"115-17-3"	142
"7126"	"921-03-9"	142
"7127"	"25316-40-9"	143
"7128"	"NOCAS_45111"	143
"7129"	"316-42-7"	143
"7130"	"483-18-1"	143
"7131"	"10190-99-5"	143
"7132"	"131740-09-5"	143
"7133"	"56-25-7"	143
"7134"	"155990-20-8"	143
"7135"	"72496-41-4"	143
"7136"	"4074-88-8"	143
"7137"	"1918-16-7"	143
"7138"	"3105-97-3"	143
"7139"	"50-07-7"	143
"7140"	"50-76-0"	143
"7141"	"23541-50-6"	143
"7142"	"20830-81-3"	143
"7143"	"141505-33-1"	143
"7144"	"57852-57-0"	143
"7145"	"86-75-9"	144
"7146"	"15599-52-7"	144
"7147"	"79-19-6"	144
"7148"	"1163-36-6"	144
"7149"	"130-16-5"	144
"7150"	"66-71-7"	144
"7151"	"18851-33-7"	144
"7152"	"129-20-4"	144
"7153"	"79944-58-4"	144
"7154"	"28300-74-5"	144
"7155"	"1212-29-9"	144
"7156"	"109-46-6"	144
"7157"	"6610-29-3"	144
"7158"	"13360-78-6"	144
"7159"	"130-26-7"	144
"7160"	"4008-48-4"	144
"7161"	"3542-36-7"	144
"7162"	"41621-49-2"	144
"7163"	"140-93-2"	144
"7164"	"495-84-1"	144
"7165"	"773-76-2"	144
"7166"	"6911-51-9"	144
"7167"	"120116-88-3"	144
"7168"	"521-74-4"	144
"7169"	"140-89-6"	144
"7170"	"140-90-9"	144
