CAS RN	Structure_SMILES_2D-QSAR
83-05-6	OC(=O)C(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1
90098-04-7	OC(=O)C(CC1=CC(=O)NC2=CC=CC=C12)NC(=O)C1=CC=C(Cl)C=C1
577-91-3	OC(=O)C(CC1=CC(I)=C(O)C(I)=C1)C1=CC=CC=C1
71133-14-7	OC(=O)C(Cl)(Cl)Br
76-03-9	OC(=O)C(Cl)(Cl)Cl
650-51-1	OC(=O)C(Cl)(Cl)Cl
87-56-9	OC(=O)C(Cl)=C(Cl)C=O
5589-96-8	OC(=O)C(Cl)Br
79-43-6	OC(=O)C(Cl)Cl
2156-56-1	OC(=O)C(Cl)Cl
2058-94-8	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
335-76-2	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
375-95-1	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
335-67-1	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
3825-26-1	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
375-85-9	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
307-24-4	OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
144-62-7	OC(=O)C(O)=O
563-72-4	OC(=O)C(O)=O
70831-56-0	OC(=O)C(OC(=O)C=CC1=CC(O)=C(O)C=C1)C(OC(=O)C=CC1=CC(O)=C(O)C=C1)C(O)=O
2743-38-6	OC(=O)C(OC(=O)C1=CC=CC=C1)C(OC(=O)C1=CC=CC=C1)C(O)=O
27887-84-9	OC(=O)C(S)C(S)C(O)=O
79-10-7	OC(=O)C=C
7446-81-3	OC(=O)C=C
515-57-1	OC(=O)C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
110-17-8	OC(=O)C=CC(O)=O
110-16-7	OC(=O)C=CC(O)=O
331-39-5	OC(=O)C=CC1=CC(O)=C(O)C=C1
16323-43-6	OC(=O)C=CC1=CC=C(C=CC(O)=O)C=C1
78712-43-3	OC(=O)C=CC1=CC=C(CN2C=CN=C2)C=C1
140-10-3	OC(=O)C=CC1=CC=CC=C1
104-98-3	OC(=O)C=CC1=CNC=N1
113136-77-9	OC(=O)C1(CC1)C(=O)NC1=CC=C(Cl)C=C1Cl
50594-66-6	OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O
62476-59-9	OC(=O)C1=C(C=CC(OC2=CC=C(C=C2Cl)C(F)(F)F)=C1)[N+]([O-])=O
85-73-4	OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
132-66-1	OC(=O)C1=C(C=CC=C1)C(=O)NC1=CC=CC2=C1C=CC=C2
2528-16-7	OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1
2217-44-9	OC(=O)C1=C(C=CC=C1)C(C1=CC(I)=C(O)C(I)=C1)=C1C=C(I)C(=O)C(I)=C1
386-17-4	OC(=O)C1=C(C=CC=C1)C(C1=CC(I)=C(O)C(I)=C1)=C1C=C(I)C(=O)C(I)=C1
81-90-3	OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
88-86-8	OC(=O)C1=C(Cl)C(=CC(Cl)=C1)[N+]([O-])=O
632-69-9	OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1C1=C2C=C(I)C(=O)C(I)=C2OC2=C(I)C(O)=C(I)C=C12
10469-09-7	OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=N1
50-31-7	OC(=O)C1=C(Cl)C(Cl)=CC=C1Cl
18480-53-0	OC(=O)C1=C(Cl)C(Cl)=NS1
57754-85-5	OC(=O)C1=C(Cl)C=CC(Cl)=N1
1702-17-6	OC(=O)C1=C(Cl)C=CC(Cl)=N1
50-30-6	OC(=O)C1=C(Cl)C=CC=C1Cl
84087-01-4	OC(=O)C1=C(Cl)C=CC2=CC(Cl)=CN=C12
41136-22-5	OC(=O)C1=C(CSC2=NN=CS2)CSC2C(NC(=O)CN3C=NN=N3)C(=O)N12
88-82-4	OC(=O)C1=C(I)C(I)=CC(I)=C1
606-17-7	OC(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C(C(O)=O)=C(I)C=C2I)=C(I)C=C1I
31127-82-9	OC(=O)C1=C(I)C(NC(=O)CCOCCOCCOCCOCCC(=O)NC2=C(I)C(C(O)=O)=C(I)C=C2I)=C(I)C=C1I
51022-74-3	OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2=C(I)C=C(I)C(C(O)=O)=C2I)=C(I)C=C1I
643-38-9	OC(=O)C1=C(N=C2C=CC=CC2=C1)C(O)=O
89-00-9	OC(=O)C1=C(N=CC=C1)C(O)=O
530-78-9	OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1
23049-93-6	OC(=O)C1=C(NCCC2=CC=CC=C2)C=CC=C1
485-89-2	OC(=O)C1=C(O)C(=NC2=C1C=CC=C2)C1=CC=CC=C1
130-85-8	OC(=O)C1=C(O)C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C2C=CC=CC2=C1
320-72-9	OC(=O)C1=C(O)C(Cl)=CC(Cl)=C1
22494-42-4	OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1
2243-76-7	OC(=O)C1=C(O)C=CC(=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O
2174-16-5	OC(=O)C1=C(O)C=CC=C1
54-21-7	OC(=O)C1=C(O)C=CC=C1
69-72-7	OC(=O)C1=C(O)C=CC=C1
31519-22-9	OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1
552-94-3	OC(=O)C1=C(OC(=O)C2=C(O)C=CC=C2)C=CC=C1
6064-83-1	OC(=O)C1=C(OP(O)(O)=O)C=CC=C1
147-93-3	OC(=O)C1=C(S)C=CC=C1
2398-81-4	OC(=O)C1=C[N+]([O-])=CC=C1
723-62-6	OC(=O)C1=C2C=CC=CC2=CC2=CC=CC=C12
132-60-5	OC(=O)C1=C2C=CC=CC2=NC(=C1)C1=CC=CC=C1
618-88-2	OC(=O)C1=CC(=CC(=C1)C(O)=O)[N+]([O-])=O
554-95-0	OC(=O)C1=CC(=CC(=C1)C(O)=O)C(O)=O
46728-75-0	OC(=O)C1=CC(=CC(=C1)C(O)=O)S(O)(=O)=O
6362-79-4	OC(=O)C1=CC(=CC(=C1)C(O)=O)S(O)(=O)=O
454-92-2	OC(=O)C1=CC(=CC=C1)C(F)(F)F
121-91-5	OC(=O)C1=CC(=CC=C1)C(O)=O
460081-99-6	OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1
599-79-1	OC(=O)C1=CC(=CC=C1O)N=NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
6054-98-4	OC(=O)C1=CC(=CC=C1O)N=NC1=CC=C(O)C(=C1)C(O)=O
4940-39-0	OC(=O)C1=CC(=O)C2=C(O1)C=CC=C2
3337-62-0	OC(=O)C1=CC(Br)=C(O)C(Br)=C1
528-44-9	OC(=O)C1=CC(C(O)=O)=C(C=C1)C(O)=O
89-05-4	OC(=O)C1=CC(C(O)=O)=C(C=C1C(O)=O)C(O)=O
51-36-5	OC(=O)C1=CC(Cl)=CC(Cl)=C1
50-79-3	OC(=O)C1=CC(Cl)=CC=C1Cl
149-91-7	OC(=O)C1=CC(O)=C(O)C(O)=C1
99-50-3	OC(=O)C1=CC(O)=C(O)C=C1
478-43-3	OC(=O)C1=CC(O)=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1
99-06-9	OC(=O)C1=CC(O)=CC=C1
65-86-1	OC(=O)C1=CC(O)=NC(O)=N1
3739-38-6	OC(=O)C1=CC(OC2=CC=CC=C2)=CC=C1
62-23-7	OC(=O)C1=CC=C(C=C1)[N+]([O-])=O
619-65-8	OC(=O)C1=CC=C(C=C1)C#N
100-21-0	OC(=O)C1=CC=C(C=C1)C(O)=O
201530-41-8	OC(=O)C1=CC=C(C=C1)N1N=C(N=C1C1=CC=CC=C1O)C1=CC=CC=C1O
80-13-7	OC(=O)C1=CC=C(C=C1)S(=O)(=O)N(Cl)Cl
89-08-7	OC(=O)C1=CC=C(C=C1C(O)=O)S(O)(=O)=O
619-66-9	OC(=O)C1=CC=C(C=O)C=C1
51-44-5	OC(=O)C1=CC=C(Cl)C(Cl)=C1
74-11-3	OC(=O)C1=CC=C(Cl)C=C1
50-84-0	OC(=O)C1=CC=C(Cl)C=C1Cl
41748-47-4	OC(=O)C1=CC=C(NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1
13898-58-3	OC(=O)C1=CC=C(NC(=O)C2=CC=CC=C2)C=C1O
99-96-7	OC(=O)C1=CC=C(O)C=C1
89-86-1	OC(=O)C1=CC=C(O)C=C1O
3753-81-9	OC(=O)C1=CC=C(OCCCOC2=CC=C(C=C2)C(O)=O)C=C1
78218-09-4	OC(=O)C1=CC=C(OCCN2C=CN=C2)C=C1
84449-80-9	OC(=O)C1=CC=C(OCCN2CCCCC2)C=C1
552-30-7	OC(=O)C1=CC=C2C(=O)OC(=O)C2=C1
NOCAS_47383	OC(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1
121-92-6	OC(=O)C1=CC=CC(=C1)[N+]([O-])=O
827-95-2	OC(=O)C1=CC=CC(=C1)[N+]([O-])=O
775304-57-9	OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F
499-83-2	OC(=O)C1=CC=CC(=N1)C(O)=O
535-80-8	OC(=O)C1=CC=CC(Cl)=C1
50-45-3	OC(=O)C1=CC=CC(Cl)=C1Cl
532-32-1	OC(=O)C1=CC=CC=C1
582-25-2	OC(=O)C1=CC=CC=C1
65-85-0	OC(=O)C1=CC=CC=C1
552-16-9	OC(=O)C1=CC=CC=C1[N+]([O-])=O
877-24-7	OC(=O)C1=CC=CC=C1C(O)=O
88-99-3	OC(=O)C1=CC=CC=C1C(O)=O
84392-17-6	OC(=O)C1=CC=CC=C1C1=CC=C(C=C1)C(F)(F)F
118-91-2	OC(=O)C1=CC=CC=C1Cl
862243-29-6	OC(=O)C1=CC=CC=C1N1C=C(C(O)=O)C(=O)C2=C1C=C(Cl)C(NC1=C(F)C=C(F)C=C1Cl)=C2
64808-48-6	OC(=O)C1=CC=CC=C1NC1=C(C=CC(Cl)=C1)C(O)=O
98-98-6	OC(=O)C1=CC=CC=N1
59-67-6	OC(=O)C1=CC=CN=C1
54-86-4	OC(=O)C1=CC=CN=C1
4394-00-7	OC(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F
88-14-2	OC(=O)C1=CC=CO1
55-22-1	OC(=O)C1=CC=NC=C1
1141-38-4	OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O
16712-64-4	OC(=O)C1=CC2=C(C=C1)C=C(O)C=C2
92-70-6	OC(=O)C1=CC2=C(C=CC=C2)C=C1O
98323-83-2	OC(=O)C1=CC2=C(NC=C2CCCCN2CCC(=CC2)C2=CC=CC=C2)C=C1
85666-17-7	OC(=O)C1=CC2=CC(CC3=CN=CC=C3)=CC=C2O1
91296-87-6	OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
98105-99-8	OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
86393-33-1	OC(=O)C1=CN(C2CC2)C2=C(C=C(F)C(Cl)=C2)C1=O
93107-08-5	OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O
5006-66-6	OC(=O)C1=CN=C(O)C=C1
4684-94-0	OC(=O)C1=NC(Cl)=CC=C1
2207-75-2	OC(=O)C1=NC(O)=NC(O)=N1
51410-30-1	OC(=O)C1=NC2=C(C(O)=C1)C1=NC3=C(OC1=CC2=O)C=CC=C3
52126-51-9	OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O
118-47-8	OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O
50264-69-2	OC(=O)C1=NN(CC2=CC=C(Cl)C=C2Cl)C2=C1C=CC=C2
115-28-6	OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl
145-73-3	OC(=O)C1C2CCC(O2)C1C(O)=O
110347-85-8	OC(=O)C1CC(CP(O)(O)=O)CCN1
98-79-3	OC(=O)C1CCC(=O)N1
1076-97-7	OC(=O)C1CCC(CC1)C(O)=O
3721-95-7	OC(=O)C1CCC1
609-36-9	OC(=O)C1CCCN1
648917-13-9	OC(=O)C1CCN(CC1)C1=C(NC(=O)NC(=O)C2=CC(F)=C(F)C=C2Cl)C=C(F)C=C1
117414-74-1	OC(=O)C1CN(CC=CP(O)(O)=O)CCN1
34592-47-7	OC(=O)C1CSCN1
121808-62-6	OC(=O)C1CSCN1C(=O)C1CCC(=O)N1
79-08-3	OC(=O)CBr
372-09-8	OC(=O)CC#N
97-65-4	OC(=O)CC(=C)C(O)=O
4023-65-8	OC(=O)CC(=CC(O)=O)C(O)=O
328-42-7	OC(=O)CC(=O)C(O)=O
1703-58-8	OC(=O)CC(C(CC(O)=O)C(O)=O)C(O)=O
5138-18-1	OC(=O)CC(C(O)=O)S(O)(=O)=O
16045-92-4	OC(=O)CC(Cl)C(O)=O
1152-61-0	OC(=O)CC(NC(=O)OCC1=CC=CC=C1)C(O)=O
77-92-9	OC(=O)CC(O)(CC(O)=O)C(O)=O
3012-65-5	OC(=O)CC(O)(CC(O)=O)C(O)=O
141-82-2	OC(=O)CC(O)=O
504-88-1	OC(=O)CC[N+]([O-])=O
19719-28-9	OC(=O)CC1=C(Cl)C=C(Cl)C=C1
85-34-7	OC(=O)CC1=C(Cl)C=CC(Cl)=C1Cl
18046-21-4	OC(=O)CC1=C(N=C(S1)C1=CC=CC=C1)C1=CC=C(Cl)C=C1
15307-79-6	OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1
15165-79-4	OC(=O)CC1=C2C=CC=CC2=CC=C1
86-87-3	OC(=O)CC1=C2C=CC=CC2=CC=C1
67-30-1	OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1
51-24-1	OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1
5728-52-9	OC(=O)CC1=CC=C(C=C1)C1=CC=CC=C1
79094-20-5	OC(=O)CC1=CC=C(CCNS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1
22131-79-9	OC(=O)CC1=CC=C(OCC=C)C(Cl)=C1
55453-87-7	OC(=O)CC1=CC=C2OCC3=C(C=CC=C3)C(=O)C2=C1
103-82-2	OC(=O)CC1=CC=CC=C1
34645-84-6	OC(=O)CC1=CC=CC=C1OC1=CC=C(Cl)C=C1Cl
53808-88-1	OC(=O)CC1=CN(N=C1C1=CC=C(Cl)C=C1)C1=CC=CC=C1
87-51-4	OC(=O)CC1=CNC2=C1C=CC=C2
17969-20-9	OC(=O)CC1=CSC(=N1)C1=CC=C(Cl)C=C1
72702-95-5	OC(=O)CC1=NN(CC2=CC=C(Br)C=C2F)C(=O)C2=CC=CC=C12
328-50-7	OC(=O)CCC(=O)C(O)=O
36330-85-5	OC(=O)CCC(=O)C1=CC=C(C=C1)C1=CC=CC=C1
116-43-8	OC(=O)CCC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
50940-49-3	OC(=O)CCC(=O)OCCOC(=O)C=C
110-15-6	OC(=O)CCC(O)=O
591-80-0	OC(=O)CCC=C
501-52-0	OC(=O)CCC1=CC=CC=C1
21256-18-8	OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
23249-97-0	OC(=O)CCC1=NC2=C(N1)C=CC=C2
110-94-1	OC(=O)CCCC(O)=O
17814-85-6	OC(=O)CCCC[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1
305-03-3	OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl
1716-12-7	OC(=O)CCCC1=CC=CC=C1
133-32-4	OC(=O)CCCC1=CNC2=C1C=CC=C2
124-04-9	OC(=O)CCCCC(O)=O
89667-40-3	OC(=O)CCCCC=C(C1=CC=CC=C1)C1=CN=CC=C1
1077-28-7	OC(=O)CCCCC1CCSS1
58-85-5	OC(=O)CCCCC1SCC2NC(=O)NC12
111-16-0	OC(=O)CCCCCC(O)=O
505-48-6	OC(=O)CCCCCCC(O)=O
123-99-9	OC(=O)CCCCCCCC(O)=O
111-20-6	OC(=O)CCCCCCCCC(O)=O
112-38-9	OC(=O)CCCCCCCCC=C
1852-04-6	OC(=O)CCCCCCCCCC(O)=O
693-23-2	OC(=O)CCCCCCCCCCC(O)=O
73367-80-3	OC(=O)CCCCCCCCCCCBr
505-52-2	OC(=O)CCCCCCCCCCCC(O)=O
57574-09-1	OC(=O)CCCCCCNC1C2=C(CCC3=C1C=CC=C3)C=CC=C2
107-94-8	OC(=O)CCCl
10433-59-7	OC(=O)CCCOC1=CC=C(Cl)C=C1Cl
94-82-6	OC(=O)CCCOC1=CC=C(Cl)C=C1Cl
3926-62-3	OC(=O)CCl
79-11-8	OC(=O)CCl
116649-85-5	OC(=O)CCN1C2=C(CC(CC2)NS(=O)(=O)C2=CC=C(F)C=C2)C2=CC=CC=C12
80573-04-2	OC(=O)CCNC(=O)C1=CC=C(C=C1)N=NC1=CC(C(O)=O)=C(O)C=C1
3440-28-6	OC(=O)CCNC(=O)C1=CC=CC=C1
24615-84-7	OC(=O)CCOC(=O)C=C
107-96-0	OC(=O)CCS
111-17-1	OC(=O)CCSCCC(O)=O
1119-62-6	OC(=O)CCSSCCC(O)=O
144-49-0	OC(=O)CF
62-74-8	OC(=O)CF
139-13-9	OC(=O)CN(CC(O)=O)CC(O)=O
1461-15-0	OC(=O)CN(CC(O)=O)CC1=CC2=C(OC3=CC(=O)C(CN(CC(O)=O)CC(O)=O)=CC3C22OC(=O)C3=CC=CC=C23)C=C1O
1939-36-2	OC(=O)CN(CCCN(CC(O)=O)CC(O)=O)CC(O)=O
62-33-9	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
15708-41-5	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
60-00-4	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O
67-43-6	OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O
67-42-5	OC(=O)CN(CCOCCOCCN(CC(O)=O)CC(O)=O)CC(O)=O
136381-85-6	OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=C(Cl)C=CC=C1
51411-04-2	OC(=O)CN1C(=O)C2=CC=CC3=C2C(=CC=C3)C1=O
112733-06-9	OC(=O)CN1C(=O)N(CC2=CC=C(Br)C=C2F)C(=O)C2=C1C=C(Cl)C=C2
21732-17-2	OC(=O)CN1C=NN=N1
38609-97-1	OC(=O)CN1C2=CC=CC=C2C(=O)C2=CC=CC=C12
2645-07-0	OC(=O)CNC(=O)C1=CC=C(C=C1)[N+]([O-])=O
495-69-2	OC(=O)CNC(=O)C1=CC=CC=C1
147-58-0	OC(=O)CNC(=O)C1=CC=CC=C1I
103725-47-9	OC(=O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)C1=CC=CC=C1
19525-59-8	OC(=O)CNC1=CC=CC=C1
142-73-4	OC(=O)CNCC(O)=O
89796-99-6	OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1
40180-04-9	OC(=O)COC1=C(Cl)C(Cl)=C(C=C1)C(=O)C1=CC=CS1
93-76-5	OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=C1
55335-06-3	OC(=O)COC1=C(Cl)C=C(Cl)C(Cl)=N1
94-75-7	OC(=O)COC1=C(Cl)C=C(Cl)C=C1
2008-39-1	OC(=O)COC1=C(Cl)C=C(Cl)C=C1
2702-72-9	OC(=O)COC1=C(Cl)C=C(Cl)C=C1
5742-17-6	OC(=O)COC1=C(Cl)C=C(Cl)C=C1
13410-86-1	OC(=O)COC1=C(CN=NC(=O)C2=CC=NC=C2)C=CC=C1
120824-08-0	OC(=O)COC1=CC=C(CCNS(=O)(=O)C2=CC=CC=C2)S1
122-88-3	OC(=O)COC1=CC=C(Cl)C=C1
122-59-8	OC(=O)COC1=CC=CC=C1
120-23-0	OC(=O)COC1=CC2=C(C=CC=C2)C=C1
23255-99-4	OC(=O)COC1=NN(CC2=CC=CC=C2)C2=C1C=CC=C2
110-99-6	OC(=O)COCC(O)=O
83881-52-1	OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
5251-93-4	OC(=O)CONC(=O)C1=CC=CC=C1
4408-78-0	OC(=O)CP(O)(O)=O
5421-46-5	OC(=O)CS
68-11-1	OC(=O)CS
63906-52-5	OC(=O)CSC#N
84611-23-4	OC(=O)CSCC(=O)NC1CCSC1=O
63585-09-1	OC(=O)P(O)(O)=O
968-63-8	OC(C#CCN1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
532-28-5	OC(C#N)C1=CC=CC=C1
119-53-9	OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
61270-78-8	OC(C(=O)NC1C2SCC(CSC3=NN=NN3CS(O)(=O)=O)=C(N2C1=O)C(O)=O)C1=CC=CC=C1
4544-15-4	OC(C(=O)OCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
186392-65-4	OC(C(CC1=CC=CC=C1)NC(=O)C1=CC2=CC(Cl)=CC=C2N1)C(=O)N1CC(O)C(O)C1
982-57-0	OC(C(COC(=O)CCC(O)=O)NC(=O)C(Cl)Cl)C1=CC=C(C=C1)[N+]([O-])=O
611-71-2	OC(C(O)=O)C1=CC=CC=C1
28300-74-5	OC(C(O)C(O)=O)C(O)=O
133-37-9	OC(C(O)C(O)=O)C(O)=O
87-69-4	OC(C(O)C(O)=O)C(O)=O
526-99-8	OC(C(O)C(O)C(O)=O)C(O)C(O)=O
1049737-99-6	OC(C=CC(O)=O)C1=CC=C(Cl)C=C1
87440-45-7	OC(C=CC1C(O)CC2OC(CC12)=CC1=CC=CC(=C1)C(O)=O)C1CCCCC1
115-32-2	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl
17781-31-6	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C1=CC=CN=C1
60168-88-9	OC(C1=CC=C(Cl)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl
63284-71-9	OC(C1=CC=C(F)C=C1)(C1=CN=CN=C1)C1=CC=CC=C1Cl
115-46-8	OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1
10447-39-9	OC(C1CN2CCC1CC2)(C1=CC=CC=C1)C1=CC=CC=C1
488-41-5	OC(CBr)C(O)C(O)C(O)CBr
28772-56-7	OC(CC(C1C(=O)OC2=C(C=CC=C2)C1=O)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=C(Br)C=C1
6915-15-7	OC(CC(O)=O)C(O)=O
676-46-0	OC(CC(O)=O)C(O)=O
115436-72-1	OC(CC1=CC=CN=C1)(P(O)(O)=O)P(O)(O)=O
180064-38-4	OC(CC1=CN=C2C=CC=CN12)(P(O)(O)=O)P(O)(O)=O
163222-33-1	OC(CCC1C(N(C1=O)C1=CC=C(F)C=C1)C1=CC=C(O)C=C1)C1=CC=C(F)C=C1
972-02-1	OC(CCCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
96-23-1	OC(CCl)CCl
4638-03-3	OC(CCl)COCC=C
126-83-0	OC(CCl)CS(O)(=O)=O
1508-76-5	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
511-45-5	OC(CCN1CCCCC1)(C1=CC=CC=C1)C1=CC=CC=C1
1235-82-1	OC(CCN1CCCCC1)(C1CC2CC1C=C2)C1=CC=CC=C1
52-49-3	OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1
118072-93-8	OC(CN1C=CN=C1)(P(O)(O)=O)P(O)(O)=O
76674-21-0	OC(CN1C=NC=N1)(C1=CC=C(F)C=C1)C1=C(F)C=CC=C1
120983-64-4	OC(CN1C=NC=N1)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1
86386-73-4	OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
119431-25-3	OC(CN1CCC(CC2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
14838-45-0	OC(CN1CCCCC1)C1=NOC(=C1)C1=CC=CC=C1
178928-70-6	OC(CN1N=CNC1=S)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1
169293-50-9	OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=CC(F)=CC=C2O1
32266-10-7	OC(CNCCCCCCNCC(O)C1=CC=C(O)C(O)=C1)C1=CC=C(O)C(O)=C1
81801-12-9	OC(CNCCNC(=O)N1CCOCC1)COC1=CC=C(O)C=C1
178600-17-4	OC(CNCCOC1=CC=C(CC(O)=O)C=C1)C1=CC=CC=C1
16969-10-1	OC(COC(=O)C=C)COC1=CC=CC=C1
167465-36-3	OC(COC1=C2C=CC=NC2=CC=C1)CN1CCN(CC1)C1C2=C(C=CC=C2)C2C(C3=C1C=CC=C3)C2(F)F
40666-16-8	OC(COC1=CC(=CC=C1)C(F)(F)F)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
55028-72-3	OC(COC1=CC=CC(Cl)=C1)C=CC1C(O)CC(O)C1CC=CCCCC(O)=O
15826-37-6	OC(COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O)COC1=CC=CC2=C1C(=O)C=C(O2)C(O)=O
52556-42-0	OC(COCC=C)CS(O)(=O)=O
289893-25-0	OC(CON=C(Cl)C1=CC=C[N+]([O-])=C1)CN1CCCCC1
116-52-9	OC(NC(=O)NC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
1633-05-2	OC(O)=O
302-17-0	OC(O)C(Cl)(Cl)Cl
124-64-1	OC[P+](CO)(CO)CO
590-29-4	OC=O
78-27-3	OC1(CCCCC1)C#C
931-97-5	OC1(CCCCC1)C#N
947-19-3	OC1(CCCCC1)C(=O)C1=CC=CC=C1
2062-77-3	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC(=CC=C1)C(F)(F)F
10457-90-6	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Br)C=C1
52-86-8	OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C=C1
26864-56-2	OC1(CCN(CCCC(C2=CC=C(F)C=C2)C2=CC=C(F)C=C2)CC1)C1=CC=C(Cl)C(=C1)C(F)(F)F
39512-49-7	OC1(CCNCC1)C1=CC=C(Cl)C=C1
