cas,cluster,smiles
3616-78-2,8,Cl.FC(F)(F)c1cccc(C[C@@H](C)NCC)c1
18109-81-4,8,CCC(C(=O)OCCOCCN(CC)CC)c1ccccc1.O=C(O)C(O)(CC(=O)O)CC(=O)O
3575-80-2,8,Fc1ccc(cc1)C(=O)CCCN2CCC(C)CC2
637-58-1,8,Cl.CCCCOc1ccc(cc1)OCCCN2CCOCC2
70458-95-6,8,CN1CCN(CC1)c2cc3N(CC)C=C(C(=O)O)C(=O)c3cc2F.CS(=O)(=O)O
52-24-4,8,S=P(N1CC1)(N2CC2)N3CC3
5053-08-7,8,Cl.O=C3NCC1(CCN(CC1)CCc2ccccc2)O3
136-47-0,8,Cl.CN(C)CCOC(=O)c1ccc(NCCCC)cc1
546-06-5,8,CN(C)[C@@H]4CC5=CC[C@@H]1[C@H](CC[C@@]23CN(C)[C@@H](C)[C@H]3CC[C@@H]12)[C@@]5(C)CC4
54188-38-4,8,COc1cc4c(cc1)n3CCN(C)C2=NCCc4c23
19719-28-9,8,Clc1cc(Cl)ccc1CC(=O)O
36431-72-8,8,CC2=CCCC(C)(C)C12CCC(C)O1
124832-27-5,8,Cl.CC(C)[C@H](N)C(=O)OCCOCn2cnc1c2N=C(N)NC1=O
149-16-6,8,Nc1ccc(cc1)C(=O)OCCCN(CCCC)CCCC
18480-53-0,8,OC(=O)c1snc(Cl)c1Cl
54-80-8,8,CC(C)NCC(O)c1ccc2ccccc2c1
82410-32-0,8,OCC(CO)OCn2cnc1c2N=C(N)NC1=O
630-10-4,8,NC(N)=[Se]
39809-25-1,8,OCC(CO)CCn2cnc1c2NC(N)=NC1=O
2050-99-9,8,CC(C)CCC(=O)CCC(C)C
16488-48-5,8,[Cl-].CC[NH+](CC)CCOC(=O)c1ccc(NCCCC)cc1
34368-04-2,8,Oc2ccc(CCNC(C)CCc1ccc(O)cc1)cc2O
5875-06-9,8,Cl.CCN(CC)CCOC(=O)c1ccc(OCCC)c(N)c1
6981-18-6,8,Nc2nc(N)ncc2Cc1cc(OC)c(OC)cc1C
51229-78-8,8,[Cl-].Cl\C=C/C[N+]13CN2CN(CN(C1)C2)C3
130-95-0,8,COc1cc2c(cc1)nccc2[C@@H](O)[C@@H]4CC3CCN4C[C@@H]3C=C
200707-85-3,8,Cl.Cl.NC(=O)COCCN1CCN(CC1)C(c2ccc(Cl)cc2)c3ccccc3
10102-18-8,8,[Na+].[Na+].[O-][Se]([O-])=O
59277-89-3,8,NC2=Nc1c(ncn1COCCO)C(=O)N2
143-23-7,8,NCCCCCCNCCCCCCN
138472-01-2,8,CC(C(=C/C(=N\O)C(=O)N)/CC)[N+]([O-])=O
1443-44-3,8,Cl.CCC(=O)N(C1CCN(CC1)C(C)Cc2ccccc2)c3ccccc3
10022-31-8,8,[Ba+2].[O-][N+]([O-])=O.[O-][N+]([O-])=O
106017-08-7,8,Cl.CN1CCN(CC1)c4c(F)cc2c3N(C=C(C2=O)C(=O)O)CCSc34
116714-46-6,8,Clc1cc(ccc1OC(F)(F)C(F)OC(F)(F)F)NC(=O)NC(=O)c2c(F)cccc2F
63659-18-7,8,CC(C)NCC(O)COc1ccc(cc1)CCOCC2CC2
1248-42-6,8,Cl.O=C(OC)c1ccccc1C(=O)c3ccc(OCCN2CCCCC2)cc3
125-86-0,8,O=S(=O)(O)CCS(=O)(=O)O.CCN(CC)CCOC(=O)C1(CCCC1)c2ccccc2.CCN(CCOC(=O)C1(CCCC1)c2ccccc2)CC
972-02-1,8,OC(CCCN1CCCCC1)(c2ccccc2)c3ccccc3
97-39-2,8,Cc2ccccc2NC(=N)Nc1ccccc1C
2897-60-1,8,C[Si](CCCOCC1CO1)(OCC)OCC
15318-45-3,8,O=S(C)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
94-23-5,8,CCOc1ccc(cc1)C(=O)OCCN(CC)CC
35035-05-3,8,[Br-].COC1C\C(C[N+](C)(C)C1)=C(/c2sccc2)c3cccs3
75-97-8,8,CC(C)(C)C(C)=O
118134-30-8,8,CC(C)(C)C1CCC2(CC1)OCC(CN(CC)CCC)O2
74341-78-9,8,Cl.CC(NCC)Cc1ccc2OCOc2c1
143-16-8,8,CCCCCCNCCCCCC
112398-08-0,8,CN5C[C@@H]4C[C@H]5CN4c1cc2N(C=C(C(=O)O)C(=O)c2cc1F)C3CC3
23651-95-8,8,Oc1ccc(cc1O)[C@H](O)[C@H](N)C(=O)O
21216-78-4,8,[I-].C[N+]1(CCCCC1)CC2COC(O2)(c3ccccc3)c4ccccc4
55-48-1,8,CN3[C@@H]1CC[C@H]3C[C@H](C1)OC(=O)C(CO)c2ccccc2.O=S(=O)(O)O.OCC(c1ccccc1)C(=O)O[C@H]2C[C@H]3CC[C@@H](C2)N3C
357-57-3,8,COc1cc2c(cc1OC)N5C(=O)C[C@@H]4OCC=C3CN7CC[C@]26[C@@H]7C[C@@H]3[C@@H]4[C@H]56
116287-13-9,8,C[C@H](CN1CCCC1)C(=O)c2ccc(cc2)C(F)(F)F
2425-79-8,8,C(CCCOCC1CO1)OCC2CO2
15646-46-5,8,O=C1OC(=N/C1=C\OCC)c2ccccc2
65505-17-1,8,Cc1occc1SSC
6164-98-3,8,Clc1cc(C)c(/N=C/N(C)C)cc1
6640-24-0,8,Clc1cc(ccc1)N2CCNCC2
10361-37-2,8,Cl[Ba]Cl
103-76-4,8,OCCN1CCNCC1
108929-04-0,8,Cl.NC2=NCC3c4ccccc4Cc1ccccc1N23
77145-61-0,8,Cl.Clc1nc(ccc1)N2CCC(N)CC2
2353-33-5,8,NC1=NC(=O)N(C=N1)[C@H]2C[C@H](O)[C@@H](CO)O2
1421-65-4,8,Cl.Oc1ccc(C[C@H](N)C(=O)OC)cc1O
69056-62-8,8,C[P+](CCCC)(CCCC)CCCC.[O-]S(=O)(=O)OC
127-85-5,8,[Na+].O=[As]([O-])(O)c1ccc(N)cc1
10326-27-9,8,[Ba+2].[Cl-].[Cl-].O.O
54-42-2,8,IC1=CN(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2
124-43-6,8,NC(N)=O.OO
616202-92-7,8,Clc2cc1c(CCNC[C@@H]1C)cc2
747-36-4,8,O=S(=O)(O)O.CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12
16506-27-7,8,ClCCN(CCCl)c1cc2nc(CCCC(=O)O)n(C)c2cc1
24602-86-6,8,CC1CN(CCCCCCCCCCCCC)CC(C)O1
2386-87-0,8,O=C(OCC1CC2OC2CC1)C3CCC4OC4C3
1541-81-7,8,CCCCCCCCCCCCN1CCOCC1
2605-79-0,8,C[N+]([O-])(C)CCCCCCCCCC
4630-95-9,8,[Br-].CC[N+]3(CC)CC/C(=C(\c1ccccc1)c2ccccc2)C3C
35891-70-4,8,O[C@@H]([C@H](O)C\C=C\CCCCCCC(=O)CCCCCC)[C@@](N)(CO)C(=O)O
76150-91-9,9,Clc3cc(Cl)cnc3Oc1ccc(cc1)Oc2ncc(Cl)cc2Cl
17700-09-3,9,Clc1ccc([N+]([O-])=O)c(Cl)c1Cl
91-58-7,9,Clc1ccc2ccccc2c1
13708-12-8,9,Cc1cccc2nccnc12
83-32-9,9,c1cc2cccc3CCc(c1)c23
79-78-7,9,CC1(C)CCC=C(C)C1/C=C/C(=O)CCC=C
598-77-6,9,CC(Cl)C(Cl)Cl
20098-48-0,9,Clc1cc(cc(Cl)c1Cl)[N+]([O-])=O
208-96-8,9,c1cc2cccc3C=Cc(c1)c23
98-01-1,9,O=Cc1ccco1
50924-49-7,9,NC(=O)c2ncn([C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O)c2O
1632-73-1,9,CC12CCC(C1)C(C)(C)C2O
101-55-3,9,Brc2ccc(Oc1ccccc1)cc2
90-17-5,9,ClC(Cl)(Cl)C(OC(C)=O)c1ccccc1
2040-10-0,9,Cc1cc(cc(C)c1C(=O)C)C(C)(C)C
127-51-5,9,CC1(C)CCC=C(C)C1\C=C(/C)C(C)=O
117332-93-1,9,Cl.CCC(=O)N(c1ccccc1)C3CCN(Cc2cccs2)CC3
1120-01-0,9,[Na+].[O-]S(=O)(=O)OCCCCCCCCCCCCCCCC
778-22-3,9,CC(C)(c1ccccc1)c2ccccc2
139-96-8,9,OCCN(CCO)CCO.OS(=O)(=O)OCCCCCCCCCCCC
6707-60-4,9,O=C1CCCCCCCCCCOCCCCO1
6149-03-7,9,[Na+].O=S([O-])(=O)c1ccc(CCCCCCCC)cc1
634-93-5,9,Clc1cc(Cl)cc(Cl)c1N
89-72-5,9,Oc1ccccc1C(C)CC
128-37-0,9,CC(C)(C)c1cc(C)cc(c1O)C(C)(C)C
2078-54-8,9,CC(C)c1cccc(C(C)C)c1O
502-72-7,9,O=C1CCCCCCCCCCCCCC1
110-46-3,9,CC(C)CCON=O
112-90-3,9,CCCCCCCC\C=C/CCCCCCCCN
103-29-7,9,C(Cc1ccccc1)c2ccccc2
145701-23-1,9,Fc3cccc(F)c3NS(=O)(=O)c1nc2c(F)cnc(OC)n2n1
57-14-7,9,CN(C)N
203-64-5,9,c1cc2cccc3Cc4cccc1c4c23
84485-00-7,9,Cl.CN(C)C(CC(C)C)C1(CCC1)c2ccc(Cl)cc2
2113-57-7,9,Brc1cc(ccc1)c2ccccc2
94280-72-5,9,[Br-].C[N+]1(CCCC)CCCCC1
69045-78-9,9,ClC(Cl)(Cl)c1cnc(Cl)cc1
7779-30-8,9,CC1(C)CCC=C(C)C1/C=C/C(=O)CC
88-18-6,9,CC(C)(C)c1ccccc1O
111-16-0,9,O=C(O)CCCCCC(=O)O
8000-41-7,9,CC1=CCC(CC1)C(O)(C)C
51934-41-9,9,Ic1ccc(cc1)C(=O)OCC
106-29-6,9,C\C(C)=C\CCC(\C)=C\COC(=O)CCC
99-71-8,9,Oc1ccc(cc1)C(C)CC
120011-70-3,10,Cl.COc1cc2C(=O)C(Cc2cc1OC)CC4CCN(Cc3ccccc3)CC4
114-80-7,10,[Br-].O=C(Oc1cccc(c1)[N+](C)(C)C)N(C)C
124756-23-6,10,CS(=O)(=O)O.O=C4CC1(CCCC1)CC(=O)N4CCNCC2COc3ccccc3O2
1646-87-3,10,CC(C)(\C=N\OC(=O)NC)S(C)=O
118909-22-1,10,O=C(O)/C=C\C(=O)O.Nc1c3ccccc3nc2CCCC(O)c12
13932-13-3,10,[K+].[K+].O=S(=O)([O-])SSS([O-])(=O)=O
7447-39-4,10,[Cu+2].[Cl-].[Cl-]
7681-65-4,10,[Cu]I
1074-12-0,10,O=C(C=O)c1ccccc1
115-79-7,10,[Cl-].[Cl-].Clc2ccccc2C[N+](CC)(CC)CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC
7647-10-1,10,Cl[Pd]Cl
101-26-8,10,[Br-].O=C(Oc1ccc[n+](C)c1)N(C)C
35575-96-3,10,O=P(OC)(OC)SCN1c2ncc(Cl)cc2OC1=O
116-38-1,10,[Cl-].C[N+](C)(CC)c1cccc(O)c1
149062-75-9,10,Cl.Clc2cc(Cl)cc1N=C3CCCCCN3Cc12
133005-40-0,10,O=C(O)/C=C/C(=O)O.Oc2ccc3C[C@H]1[C@H](C)[C@](C)(CCN1C)c3c2.Oc2ccc3C[C@H]1[C@H](C)[C@](C)(CCN1C)c3c2
321-64-2,10,Nc1c3ccccc3nc2CCCCc12
1684-40-8,10,Cl.Nc1c3ccccc3nc2CCCCc12
118499-70-0,10,Cl.O.Nc1c3CCCc3nc2CCCCc12
27848-84-6,10,Brc1cc(cnc1)C(=O)OC[C@@H]3C[C@]4(OC)c5cccc2c5c(cn2C)C[C@H]4N(C)C3
13820-41-2,10,[NH4+].[NH4+].[Cl-][Pt+2]([Cl-])([Cl-])[Cl-]
102518-79-6,10,CC2=C[C@H]\3CC=1NC(=O)C=CC=1[C@@](N)(C2)C/3=C\C
943-41-9,11,O=NN(C)c1ccc(cc1)[N+]([O-])=O
122-52-1,11,CCOP(OCC)OCC
50700-72-6,11,[Br-].C[N+]1(CCCCC1)[C@H]6C[C@@H]5[C@](C)(CC[C@H]2[C@H]5CC[C@H]3C[C@H](OC(C)=O)[C@H](C[C@]23C)N4CCCCC4)[C@H]6OC(C)=O
26576-84-1,11,[Br-].Cc1cccc[n+]1CCCC
286453-46-1,11,Cc1cccc[n+]1CCCC.F[B-](F)(F)F
112400-85-8,11,[Cl-].Cc1cccc[n+]1CCCC
NOCAS_49388,11,Cc1cccc[n+]1CCCC.FC(F)(F)S([O-])(=O)=O
NOCAS_49389,11,Cc1cccc[n+]1CCCC.F[P-](F)(F)(F)(F)F
13311-31-4,11,[I-].Cc1cccc[n+]1CCCC
344774-05-6,11,Cc1ccc(cc1)S(=O)([O-])=O.CC(C)C[P+](C)(CC(C)C)CC(C)C
2882-19-1,11,O=C(OCC)C(Br)c1ccccc1
6211-15-0,11,O.O.O.O.O.O=S(=O)(O)O.Oc5ccc1C[C@H]2N(C)CC[C@]43c1c5O[C@H]4[C@@H](O)C=C[C@@H]23.Oc1ccc2C[C@H]4N(C)CC[C@@]35[C@@H](Oc1c23)[C@@H](O)C=C[C@@H]45
671-16-9,11,CC(C)NC(=O)c1ccc(CNNC)cc1
34681-23-7,11,CC(C(\C)=N\OC(=O)NC)S(C)(=O)=O
119-27-7,11,COc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O
26576-85-2,11,[Br-].Cc1ccc[n+](CCCC)c1
125652-55-3,11,[Cl-].Cc1ccc[n+](CCCC)c1
845835-03-2,11,Cc1ccc[n+](CCCC)c1.F[P-](F)(F)(F)(F)F
258273-67-5,11,[I-].Cc1ccc[n+](CCCC)c1
597581-48-1,11,Cc1ccc[n+](CCCC)c1.F[B-](F)(F)F
135-09-1,11,FC(F)(F)c1cc2NCNS(=O)(=O)c2cc1S(N)(=O)=O
41814-78-2,11,Cc1cccc2sc3nncn3c12
191217-81-9,11,Cl.Cl.O.CCCN[C@@H]1Cc2sc(N)nc2CC1
104632-26-0,11,CCCN[C@@H]1Cc2sc(N)nc2CC1
99617-34-2,11,Cl.Clc1cc(c(OC)cc1N)C(=O)NC3CN2CCC3CC2
554-92-7,11,Cl.COc1c(cc(cc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2)OC
1084-65-7,11,NS(=O)(=O)c2cc1c(CCCS1(=O)=O)cc2C
85798-08-9,11,Cl.CCCN1CCC[C@@H]2Cc3nncc3C[C@@H]12
25167-70-8,11,C=C(C)CC(C)(C)C
4093-35-0,11,Nc1cc(OC)c(cc1Br)C(=O)NCCN(CC)CC
6674-22-2,11,C1CCC2=NCCCN2CC1
73-48-3,11,FC(F)(F)c1cc2NC(NS(=O)(=O)c2cc1S(N)(=O)=O)Cc3ccccc3
111988-49-9,11,Clc2ncc(CN1CCS/C1=N\C#N)cc2
156137-99-4,11,[Br-].C=CC[N+]1(CCCCC1)[C@H]6C[C@@H]5[C@](C)(CC[C@H]2[C@H]5CC[C@H]3C[C@H](OC(C)=O)[C@H](C[C@]23C)N4CCCCC4)[C@H]6OC(=O)CC
478149-53-0,11,O=C(N[C@H]2CN1CCC2CC1)c3cc4ccoc4cn3
298-06-6,11,CCOP(=S)(S)OCC
335104-84-2,11,O=C2CCCC(=O)C2C(=O)c1ccc(c(COCC(F)(F)F)c1Cl)S(C)(=O)=O
4659-45-4,11,O=C(Cl)c1c(Cl)cccc1Cl
59263-76-2,11,Cl.CN1CCCCC(CC)(C1)c2cccc(O)c2
118288-08-7,11,O=S(CC(=O)NC/C=C\COc2cc(CN1CCCCC1)ccn2)Cc3ccco3
361-37-5,11,CC[C@@H](CO)NC(=O)[C@@H]3C=C2c4cccc1c4c(cn1C)C[C@H]2N(C)C3
5868-05-3,11,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c2cccnc2)COC(=O)c3cccnc3)c4cccnc4
527680-56-4,11,O=C(N[C@H]2CN1CCC2CC1)c3ccc4OCCOc4c3
202409-33-4,11,CS(=O)(=O)c1ccc(cc1)c3cc(Cl)cnc3c2cnc(C)cc2
541-22-0,11,[Br-].[Br-].C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C
350493-08-2,11,CCCCn1cc[n+](C)c1C.FC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F
117947-85-0,11,F[B-](F)(F)F.C[N+]1(CC)CCCC1
32353-64-3,11,[I-].Cc1cc[n+](CCCC)cc1
343952-33-0,11,Cc1cc[n+](CCCC)cc1.F[B-](F)(F)F
26155-31-7,11,Cc2ccsc2\C=C\C1=NCCCN1C.O=C(O)[C@H](O)[C@H](O)C(=O)O
10563-29-8,11,CN(C)CCCNCCCN
152-02-3,11,Oc3ccc4C[C@H]1N(CC[C@@]2(CCCC[C@@H]12)c4c3)CC=C
79-77-6,11,CC=1CCCC(C)(C)C=1/C=C/C(C)=O
14901-07-6,11,CC=1CCCC(C)(C)C=1C=CC(C)=O
122892-31-3,11,Cl.COc1cc(ccc1OC)C(=O)NCc2ccc(OCCN(C)C)cc2
142-72-3,11,[Mg+2].[O-]C(C)=O.[O-]C(C)=O
1124-64-7,11,[Cl-].CCCC[n+]1ccccc1
186088-50-6,11,F[P-](F)(F)(F)(F)F.CCCC[n+]1ccccc1
874-80-6,11,[Br-].CCCC[n+]1ccccc1
390423-43-5,11,FC(F)(F)S([O-])(=O)=O.CCCC[n+]1ccccc1
121-14-2,11,Cc1ccc(cc1[N+](=O)[O-])[N+]([O-])=O
55750-06-6,11,CCC(=O)O.CCC(=O)O.O=C(Nc1cc(ccc1)C2=NCCN2)Nc3cccc(c3)C4=NCCN4
629-03-8,11,BrCCCCCCBr
76963-41-2,11,CN(C)Cc1nc(CSCCNC(=C[N+]([O-])=O)NC)cs1
56839-43-1,11,Cl.CC(CN1CCCCC1)C(=O)c2ccc(CC)cc2
28940-11-6,11,Cc1cc2OCC(=O)COc2cc1
364-62-5,11,Nc1cc(OC)c(cc1Cl)C(=O)NCCN(CC)CC
79-00-5,11,ClCC(Cl)Cl
1497-49-0,11,Cl.C(=C/Nc1ccccc1)\C=C\C=N\c2ccccc2
113-42-8,11,CC[C@@H](CO)NC(=O)[C@@H]2C=C1c3cccc4ncc(C[C@H]1N(C)C2)c34
66357-35-5,11,[O-][N+](=O)\C=C(/NC)NCCSCc1ccc(CN(C)C)o1
964-52-3,11,Cl.CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C
504-88-1,11,[O-][N+](=O)CCC(=O)O
135410-20-7,11,Clc1ccc(CN(C)C(/C)=N\C#N)cn1
50-63-5,11,O=P(O)(O)O.O=P(O)(O)O.CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
139-40-2,11,Clc1nc(NC(C)C)nc(NC(C)C)n1
81403-68-1,11,Cl.O=C(NCCCN(C)c2nc1cc(OC)c(OC)cc1c(N)n2)C3CCCO3
171596-29-5,11,O=C6N(C)CC(=O)N4[C@@H]6Cc1c5ccccc5nc1[C@H]4c2ccc3OCOc3c2
104-32-5,11,N=C(N)c1ccc(cc1)OCCCOc2ccc(cc2)C(=N)N
123040-69-7,11,Clc1cc(c2OCC(=O)N(C)c2c1)C(=O)NC4CN3CCC4CC3
81-83-4,11,O=C3NC(=O)c2cccc1cccc3c12
103922-33-4,11,NC=3C(=O)C(=O)C=3NC\C=C/COc2cc(CN1CCCCC1)ccn2
123-77-3,11,NC(=O)/N=N/C(N)=O
2016-88-8,11,Cl.Clc1nc(C(=O)NC(=N)N)c(N)nc1N
2609-46-3,11,Clc1nc(C(=O)NC(=N)N)c(N)nc1N
53219-21-9,11,CC(C)(O)CCCC(C)C=C
98892-75-2,11,[Cl-].CCCCn1cc[n+](C)c1C
227617-70-1,11,CCCCn1cc[n+](C)c1C.F[P-](F)(F)(F)(F)F
108203-70-9,11,[I-].CCCCn1cc[n+](C)c1C
402846-78-0,11,CCCCn1cc[n+](C)c1C.F[B-](F)(F)F
475575-45-2,11,[Br-].CCCCn1cc[n+](C)c1C
765910-73-4,11,CCCCn1cc[n+](C)c1C.FC(F)(F)S([O-])(=O)=O
66104-23-2,11,CS(=O)(=O)O.CSC[C@@H]1C[C@@H]2c3cccc4ncc(C[C@H]2N(C1)CCC)c34
589-15-1,11,BrCc1ccc(Br)cc1
33401-94-4,11,O=C(O)[C@H](O)[C@@H](O)C(=O)O.CN2CCCN=C2/C=C/c1cccs1
44992-01-0,12,[Cl-].C[N+](C)(C)CCOC(=O)C=C
6577-41-9,12,[I-].C[N+]1(CCCCC1)CC2COC(O2)(C3CCCCC3)c4ccccc4
63-75-2,12,CN1CC(=CCC1)C(=O)OC
52-49-3,12,Cl.OC(CCN1CCCCC1)(c2ccccc2)C3CCCCC3
112-12-9,12,CC(=O)CCCCCCCCC
401788-99-6,12,Cc1cc[n+](CCCC)cc1.F[P-](F)(F)(F)(F)F
62-51-1,12,[Cl-].C[N+](C)(C)CC(C)OC(=O)C
4752-10-7,12,Clc2nnc(Cl)c1ccccc12
60-31-1,12,[Cl-].C[N+](C)(C)CCOC(=O)C
102-06-7,12,N=C(Nc1ccccc1)Nc2ccccc2
51-83-2,12,[Cl-].C[N+](C)(C)CCOC(=O)N
122320-73-4,12,CN(CCOc2ccc(CC1SC(=O)NC1=O)cc2)c3ccccn3
123122-55-4,12,O=C(N[C@@H]1CC[C@@H](CC1)C(=O)O)C4(C[C@@H](COCCOC)C(=O)Oc2cc3CCCc3cc2)CCCC4
17321-77-6,13,Cl.CN(C)CCCN2c3ccccc3CCc1ccc(Cl)cc12
60812-23-9,13,Cl.OC(COCCCCCCCCCC)CN
106516-24-9,13,Fc1ccc(cc1)n5cc(C3CCN(CCN2CCNC2=O)CC3)c4cc(Cl)ccc45
116666-63-8,13,Cl.Cl.CC(C)[C@H]3c4ccc(F)cc4CC[C@]3(OC(=O)COC)CCN(C)CCCc1nc2ccccc2n1
291305-06-1,13,NS(=O)(=O)c1ccc2c(c1)[C@H](CC[C@H]2c3ccc(Cl)c(Cl)c3)NC
50-52-2,13,CN4CCCCC4CCN1c3ccccc3Sc2ccc(SC)cc12
169293-50-9,13,Cl.Fc1cc2CC[C@@H](Oc2cc1)[C@@H](O)CNC[C@H](O)[C@@H]3CCc4cc(F)ccc4O3
361343-19-3,13,CN1CCN(CC1)c4ccccc4/C=C3\SCCN(c2cc(Cl)c(Cl)cc2)C3=O
53772-82-0,13,FC(F)(F)c2cc3C(=C\CCN1CCN(CCO)CC1)/c4ccccc4Sc3cc2
1541-67-9,13,OCCN(CCCCCCCCCCCC)CCO
13636-18-5,13,Cl.CC(NCCC(c1ccccc1)c2ccccc2)c3ccccc3
10347-81-6,13,Cl.CNCCCC24CCC(c1ccccc12)c3ccccc34
78-41-1,13,Clc3ccc(CC(O)(c1ccc(C)cc1)c2ccc(OCCN(CC)CC)cc2)cc3
51773-92-3,13,Cl.O[C@@H](c2cc(nc1c2cccc1C(F)(F)F)C(F)(F)F)[C@H]3CCCCN3
440-17-5,13,Cl.Cl.FC(F)(F)c2cc3N(CCCN1CCN(C)CC1)c4ccccc4Sc3cc2
69-09-0,13,Cl.CN(C)CCCN1c3ccccc3Sc2ccc(Cl)cc12
81-88-9,14,[Cl-].O=C(O)c4ccccc4c1c3ccc(cc3[o+]c2cc(ccc12)N(CC)CC)N(CC)CC
35691-65-7,14,N#CCCC(Br)(CBr)C#N
1062243-51-9,14,CN5CCC(NC(=O)c4ccc(Nc1nc2N(CC(F)(F)C(=O)N(C)c2cn1)C3CCCC3)c(OC)c4)CC5
55-56-1,14,Clc2ccc(NC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)cc2
911-45-5,14,CCN(CCOc1ccc(cc1)C(c2ccccc2)=C(Cl)c3ccccc3)CC
50679-08-8,14,CC(C)(C)c1ccc(cc1)C(O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
553-08-2,14,[Br-].COc1ccc(cc1)CN(CC[N+](C)(C)CCCCCCCCCCCCCCCC)c2ncccn2
90729-43-4,14,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4
1841-19-6,14,Fc1ccc(cc1)C(CCCN2CCC4(CC2)C(=O)NCN4c3ccccc3)c5ccc(F)cc5
112-02-7,14,[Cl-].C[N+](C)(C)CCCCCCCCCCCCCCCC
198481-33-3,14,CC(=O)O.Oc1ccc(cc1)c5c(C)c2cc(O)ccc2n5Cc3ccc(cc3)OCCN4CCCCCC4
64706-54-3,14,CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3
147228-81-7,14,[Cl-].O.O.C[N+](C)(Cc1ccccc1)CCCCCCCCCCCCCC
341031-54-7,14,O=C(O)C(O)CC(=O)O.CCN(CC)CCNC(=O)C1C(C)=C(N=C1C)/C=C2/c3cc(F)ccc3NC2=O
515-03-7,14,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O
NOCAS_47342,14,Cl.COc1cccc(c1)c2ccc(cc2Cl)/C=C\CN3CCCCCC3
1565-94-2,15,C=C(C)C(=O)OCC(O)COc1ccc(cc1)C(C)(C)c2ccc(OCC(O)COC(=O)C(=C)C)cc2
26027-38-3,15,CCCCCCCCCc1ccc(OCCOCCO)cc1
119446-68-3,15,Clc1ccc(cc1)Oc2ccc(c(Cl)c2)C4(Cn3ncnc3)OCC(C)O4
973-21-7,15,CC(CC)c1cc(cc([N+]([O-])=O)c1OC(=O)OC(C)C)[N+]([O-])=O
133-07-3,15,ClC(Cl)(Cl)SN2C(=O)c1ccccc1C2=O
92-55-7,15,O=[N+]([O-])c1ccc(o1)C(OC(C)=O)OC(C)=O
81995-09-7,15,[I-].C[n+]1ccn(CCCCCCCCCCCC)c1
905-97-5,15,[I-].CCN3c4ccccc4SC3=CC=Cc2sc1ccccc1[n+]2CC
4638-48-6,15,Oc2ccc(Cl)cc2C(=O)Nc1ccccc1
105624-86-0,15,CC(C)c1cccc(C(C)C)c1N3C(=O)c2ccc(O)cc2C3=O
133-06-2,15,ClC(Cl)(Cl)SN2C(=O)C1CC=CCC1C2=O
475207-59-1,15,O=C(NC)c3cc(Oc2ccc(NC(=O)Nc1cc(c(Cl)cc1)C(F)(F)F)cc2)ccn3.O=S(=O)(O)c1ccc(C)cc1
159989-65-8,15,CS(=O)(=O)O.Oc1cccc(c1C)C(=O)N[C@@H](CSc2ccccc2)[C@H](O)CN3C[C@H]4CCCC[C@H]4C[C@H]3C(=O)NC(C)(C)C
3055-99-0,15,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO
101-72-4,15,CC(C)Nc1ccc(cc1)Nc2ccccc2
131807-57-3,15,CC2(OC(=O)N(Nc1ccccc1)C2=O)c4ccc(Oc3ccccc3)cc4
131-89-5,15,[O-][N+](=O)c1cc(c(O)c(c1)[N+]([O-])=O)C2CCCCC2
93-05-0,15,CCN(CC)c1ccc(N)cc1
125225-28-7,15,Clc1ccc(cc1)CC3CCC(C(C)C)C3(O)Cn2cncn2
54029-45-7,15,N#CSc1cc(c(N)cc1)[N+]([O-])=O
149845-06-7,15,CS(=O)(=O)O.NC(=O)C[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN4C[C@H]5CCCC[C@H]5C[C@H]4C(=O)NC(C)(C)C
