cas,cluster,smiles,inchikey
6190-65-4,124,Nc1nc(NC(C)C)nc(Cl)n1,DFWFIQKMSFGDCQ-UHFFFAOYSA-N
622-51-5,124,O=C(N)Nc1ccc(C)cc1,DMSHKWHLXNDUST-UHFFFAOYSA-N
88-74-4,124,O=[N+]([O-])c1ccccc1N,DPJCXCZTLWNFOH-UHFFFAOYSA-N
120-75-2,124,Cc1nc2ccccc2s1,DXYYSGDWQCSKKO-UHFFFAOYSA-N
77771-02-9,124,Fc1ccc(C=O)cc1Br,FAHZIKXYYRGSHF-UHFFFAOYSA-N
79-36-7,124,ClC(Cl)C(Cl)=O,FBCCMZVIWNDFMO-UHFFFAOYSA-N
133-37-9,124,O=C(O)C(O)C(O)C(O)=O,FEWJPZIEWOKRBE-UHFFFAOYSA-N
480-63-7,124,Cc1cc(C)cc(C)c1C(O)=O,FFFIRKXTFQCCKJ-UHFFFAOYSA-N
6064-83-1,124,OP(=O)(O)Oc1ccccc1C(=O)O,FFKUDWZICMJVPA-UHFFFAOYSA-N
1124-11-4,124,Cc1nc(C)c(C)nc1C,FINHMKGKINIASC-UHFFFAOYSA-N
131-09-9,124,Clc2ccc3C(=O)c1ccccc1C(=O)c3c2,FPKCTSIVDAWGFA-UHFFFAOYSA-N
105-86-2,124,C\C(C)=C\CCC(\C)=C\COC=O,FQMZVFJYMPNUCT-YRNVUSSQSA-N
768-52-5,124,CC(C)Nc1ccccc1,FRCFWPVMFJMNDP-UHFFFAOYSA-N
10281-55-7,124,C=C[C@@H](C)CC\C=C(\C)C,FUDNBFMOXDUIIE-SNVBAGLBSA-N
108-29-2,124,O=C1CCC(C)O1,GAEKPEKOJKCEMS-UHFFFAOYSA-N
138729-47-2,124,CN1CCN(CC1)C(=O)O[C@H]4c2nccnc2C(=O)N4c3ccc(Cl)cn3,GBBSUAFBMRNDJC-INIZCTEOSA-N
623-15-4,124,O=C(C)C=Cc1ccco1,GBKGJMYPQZODMI-UHFFFAOYSA-N
364-98-7,124,Clc1ccc2N=C(C)NS(=O)(=O)c2c1,GDLBFKVLRPITMI-UHFFFAOYSA-N
98-08-8,124,FC(F)(F)c1ccccc1,GETTZEONDQJALK-UHFFFAOYSA-N
106797-53-9,124,CC(C)(O)C(=O)c1ccc(OCCO)cc1,GJKGAPPUXSSCFI-UHFFFAOYSA-N
59-06-3,124,CCOc1cc(ccc1C(=O)OC)NC(C)=O,GOVWOKSKFSBNGD-UHFFFAOYSA-N
647-42-7,124,FC(F)(C(F)(F)CCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GRJRKPMIRMSBNK-UHFFFAOYSA-N
15421-84-8,124,CCN(CC)c1cc(C)nc2ncnn12,GSNOZLZNQMLSKJ-UHFFFAOYSA-N
4023-65-8,124,OC(=O)C(\CC(=O)O)=C\C(=O)O,GTZCVFVGUGFEME-HNQUOIGGSA-N
95-63-6,124,Cc1cc(C)c(C)cc1,GWHJZXXIDMPWGX-UHFFFAOYSA-N
603-83-8,124,Cc1c(cccc1N)[N+]([O-])=O,HFCFJYRLBAANKN-UHFFFAOYSA-N
367-12-4,124,Fc1ccccc1O,HFHFGHLXUCOHLN-UHFFFAOYSA-N
1331-83-5,124,COc1ccc(COC(C)=O)cc1,HFNGYHHRRMSKEU-UHFFFAOYSA-N
61413-54-5,124,COc2ccc(cc2OC1CCCC1)C3CC(=O)NC3,HJORMJIFDVBMOB-UHFFFAOYSA-N
751-97-3,124,O=C(NCN1CCCC1)C4=C(O)[C@@H](N(C)C)[C@@H]5CC3C(C(=O)c2c(O)cccc2[C@@]3(C)O)=C(O)[C@]5(O)C4=O,HMEYVGGHISAPJR-VQCPGFMQSA-N
75-83-2,124,CC(C)(C)CC,HNRMPXKDFBEGFZ-UHFFFAOYSA-N
112-82-3,124,BrCCCCCCCCCCCCCCCC,HNTGIJLWHDPAFN-UHFFFAOYSA-N
108-43-0,124,Oc1cc(Cl)ccc1,HORNXRXVQWOLPJ-UHFFFAOYSA-N
660-68-4,124,Cl.CCNCC,HDITUCONWLWUJR-UHFFFAOYSA-N
501-53-1,124,ClC(=O)OCc1ccccc1,HSDAJNMJOMSNEV-UHFFFAOYSA-N
3965-55-7,124,[Na+].O=S([O-])(=O)c1cc(cc(c1)C(=O)OC)C(=O)OC,LLHSEQCZSNZLRI-UHFFFAOYSA-M
123-07-9,124,CCc1ccc(O)cc1,HXDOZKJGKXYMEW-UHFFFAOYSA-N
53226-35-0,124,O=CO.NCCO,IKAHFTWDTODWID-UHFFFAOYSA-N
4460-86-0,124,COc1cc(OC)c(cc1OC)C=O,IAJBQAYHSQIQRE-UHFFFAOYSA-N
111-24-0,124,BrCCCCCBr,IBODDUNKEPPBKW-UHFFFAOYSA-N
706-14-9,124,O=C1CCC(CCCCCC)O1,IFYYFLINQYPWGJ-UHFFFAOYSA-N
3658-77-3,124,CC=1OC(C)C(=O)C=1O,INAXVXBDKKUCGI-UHFFFAOYSA-N
95-16-9,124,c1cccc2scnc12,IOJUPLGTWVMSFF-UHFFFAOYSA-N
82834-16-0,124,O=C(OCC)[C@H](CCC)N[C@@H](C)C(=O)N1[C@@H](C[C@@H]2CCCC[C@H]12)C(=O)O,IPVQLZZIHOAWMC-QXKUPLGCSA-N
4620-70-6,124,CC(C)(C)NCCO,IUXYVKZUDNLISR-UHFFFAOYSA-N
90-00-6,124,CCc1ccccc1O,IXQGCWUGDFDQMF-UHFFFAOYSA-N
2683-43-4,124,Nc1c(cc(Cl)cc1Cl)[N+]([O-])=O,IZEZAMILKKYOPW-UHFFFAOYSA-N
4273-98-7,124,Nc1ccccc1S(=O)(=O)c2ccccc2,JBCUKQQIWSWEOK-UHFFFAOYSA-N
5856-63-3,124,CC[C@@H](N)CO,JCBPETKZIGVZRE-SCSAIBSYSA-N
108-78-1,124,Nc1nc(N)nc(N)n1,JDSHMPZPIAZGSV-UHFFFAOYSA-N
629-72-1,124,BrCCCCCCCCCCCCCCC,JKOTZBXSNOGCIF-UHFFFAOYSA-N
60397-77-5,124,O=CNc1ccc(C)cc1C,JOFDPSBOUCXJCC-UHFFFAOYSA-N
7727-54-0,124,[NH4+].[NH4+].O=S(=O)([O-])OOS([O-])(=O)=O,ROOXNKNUYICQNP-UHFFFAOYSA-N
75498-96-3,124,[Na+].[O-]C(=O)[C@H](N)CSCC(=O)N[C@]3(OC)C(=O)N2C(=C(CSc1nnnn1C)CS[C@@H]23)C(=O)O,SBIDXLKJYJVQOE-YNJMIPHHSA-M
621-59-0,124,Oc1cc(ccc1OC)C=O,JVTZFYYHCGSXJV-UHFFFAOYSA-N
2235-00-9,124,C=CN1CCCCCC1=O,JWYVGKFDLWWQJX-UHFFFAOYSA-N
23305-64-8,124,OCCOCCOCCOCCC,KCBPVRDDYVJQHA-UHFFFAOYSA-N
39430-51-8,124,O=C(C)O[Cr](OC(C)=O)OC(=O)C.CC(=O)O[Cr](O)OC(C)=O.CC(=O)O[Cr](O)OC(C)=O,KDYFYAUIXHZPBG-UHFFFAOYSA-E
1918-13-4,124,S=C(N)c1c(Cl)cccc1Cl,KGKGSIUWJCAFPX-UHFFFAOYSA-N
527-20-8,124,Clc1c(N)c(Cl)c(Cl)c(Cl)c1Cl,KHCZSJXTDDHLGJ-UHFFFAOYSA-N
321-60-8,124,Fc2ccccc2c1ccccc1,KLECYOQFQXJYBC-UHFFFAOYSA-N
96-49-1,124,O=C1OCCO1,KMTRUDSVKNLOMY-UHFFFAOYSA-N
554-00-7,124,Clc1cc(Cl)c(N)cc1,KQCMTOWTPBNWDB-UHFFFAOYSA-N
2052-07-5,124,Brc2ccccc2c1ccccc1,KTADSLDAUJLZGL-UHFFFAOYSA-N
645-09-0,124,O=[N+]([O-])c1cc(ccc1)C(N)=O,KWAYEPXDGHYGRW-UHFFFAOYSA-N
28888-44-0,124,COc1cc2c(cc1OC)NC(=O)NC2=O,KWNQIIMVPSMYEM-UHFFFAOYSA-N
290-37-9,124,c1cnccn1,KYQCOXFCLRTKLS-UHFFFAOYSA-N
107-40-4,124,C\C(C)=C/C(C)(C)C,LAAVYEUJEMRIGF-UHFFFAOYSA-N
644-35-9,124,Oc1ccccc1CCC,LCHYEKKJCUJAKN-UHFFFAOYSA-N
113-24-6,124,[Na+].CC(=O)C([O-])=O,DAEPDZWVDSPTHF-UHFFFAOYSA-M
81-48-1,124,Cc1ccc(cc1)Nc4ccc(O)c3c4C(=O)c2ccccc2C3=O,LJFWQNJLLOFIJK-UHFFFAOYSA-N
621-23-8,124,COc1cc(cc(OC)c1)OC,LKUDPHPHKOZXCD-UHFFFAOYSA-N
3399-22-2,124,COC(=O)[C@H]1CC[C@@H](CC1)C(=O)OC,LNGAGQAGYITKCW-ZKCHVHJHSA-N
93-04-9,124,COc1ccc2ccccc2c1,LUZDYPLAQQGJEA-UHFFFAOYSA-N
21850-44-2,124,Brc1cc(cc(Br)c1OCC(Br)CBr)C(C)(C)c2cc(Br)c(OCC(Br)CBr)c(Br)c2,LXIZRZRTWSDLKK-UHFFFAOYSA-N
18039-42-4,124,c1ccc(cc1)c2nnnn2,NA
32210-23-4,124,O=C(C)OC1CCC(CC1)C(C)(C)C,MBZRJSQZCBXRGK-UHFFFAOYSA-N
69377-81-7,124,O=C(O)COc1nc(F)c(Cl)c(N)c1Cl,MEFQWPUMEMWTJP-UHFFFAOYSA-N
118-29-6,124,O=C2c1ccccc1C(=O)N2CO,MNSGOOCAMMSKGI-UHFFFAOYSA-N
43119-47-7,124,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc3c(O1)c(C)c(C)c(OC(=O)c2cccnc2)c3C,MSCCTZZBYHQMQJ-AZAGJHQNSA-N
1331-81-3,124,COc1ccc(CO)cc1,MSHFRERJPWKJFX-UHFFFAOYSA-N
13481-87-3,124,O=C(CC=CCCCCC)OC,MTDCXFZGUVZRSQ-UHFFFAOYSA-N
1559-34-8,124,OCCOCCOCCOCCOCCCC,MXVMODFDROLTFD-UHFFFAOYSA-N
1912-24-9,124,Clc1nc(NCC)nc(NC(C)C)n1,MXWJVTOOROXGIU-UHFFFAOYSA-N
629-78-7,124,CCCCCCCCCCCCCCCCC,NDJKXXJCMXVBJW-UHFFFAOYSA-N
62288-83-9,124,CC(=O)O.NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@@H]4CSSCCC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N4,MLSVJHOYXJGGTR-MOMGZFCSSA-N
41468-25-1,124,O.Oc1c(C=O)c(cnc1C)COP(=O)(O)O,CEEQUQSGVRRXQI-UHFFFAOYSA-N
86-73-7,124,c1cccc2Cc3ccccc3c12,NIHNNTQXNPWCJQ-UHFFFAOYSA-N
NOCAS_49387,124,O/C(=N/C(CCCCCCCCCCCCCC)CO)CCCCCCCCCCCCCC,NINIWPMFBXIDMU-UHFFFAOYSA-N
331717-63-6,124,N#C[S-].C[n+]1ccn(CC)c1,VASPYXGQVWPGAB-UHFFFAOYSA-M
2768-02-7,124,C=C[Si](OC)(OC)OC,NKSJNEHGWDZZQF-UHFFFAOYSA-N
3209-13-0,124,Oc1cc(C)cc(OC)c1,NOTCZLKDULMKBR-UHFFFAOYSA-N
6493-06-7,124,CC(O)CCCCN2C(=O)c1n(C)cnc1N(C)C2=O,NSMXQKNUPPXBRG-UHFFFAOYSA-N
100-06-1,124,COc1ccc(cc1)C(C)=O,NTPLXRHDUXRPNE-UHFFFAOYSA-N
764-85-2,124,ClC(=O)CCCCCCCC,NTQYXUJLILNTFH-UHFFFAOYSA-N
70568-60-4,124,OC1CCC(CCCC)CC1,NUANGSLQWFBVEH-UHFFFAOYSA-N
80879-63-6,124,O=C(OCC)c2ccc(OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO)cc2,NWWORXYTJRPSMC-QKPAOTATSA-N
77-04-3,124,CCC1(CC)C(=O)C=CNC1=O,NZASCBIBXNPDMH-UHFFFAOYSA-N
590-63-6,124,[Cl-].C[N+](C)(C)CC(C)OC(=O)N,XXRMYXBSBOVVBH-UHFFFAOYSA-N
41253-21-8,124,[Na+].[n-]1cncn1,NVMNEWNGLGACBB-UHFFFAOYSA-N
122-34-9,124,Clc1nc(NCC)nc(NCC)n1,ODCWYMIRDDJXKW-UHFFFAOYSA-N
2550-40-5,124,S(SC1CCCCC1)C2CCCCC2,ODHAQPXNQDBHSH-UHFFFAOYSA-N
67-48-1,124,[Cl-].C[N+](C)(C)CCO,SGMZJAMFUVOLNK-UHFFFAOYSA-M
697-82-5,124,Cc1cc(C)cc(O)c1C,OGRAOKJKVGDSFR-UHFFFAOYSA-N
1559-35-9,124,OCCOCC(CCCC)CC,OHJYHAOODFPJOD-UHFFFAOYSA-N
70321-86-7,124,CC(C)(c1ccccc1)c2cc(c(O)c(c2)C(C)(C)c3ccccc3)n4nc5ccccc5n4,OLFNXLXEGXRUOI-UHFFFAOYSA-N
177036-94-1,124,O=C(O)[C@@H](Oc1nc(C)cc(C)n1)C(OC)(c2ccccc2)c3ccccc3,OUJTZYPIHDYQMC-LJQANCHMSA-N
475-20-7,124,C[C@@]32CCCC(C)(C)[C@H]1[C@H](CC[C@H]12)C3=C,PDSNLYSELAIEBU-GUIRCDHDSA-N
606-45-1,124,COc1ccccc1C(=O)OC,PFYHAAAQPNMZHO-UHFFFAOYSA-N
26675-46-7,124,FC(F)(F)C(Cl)OC(F)F,PIWKPBJCKXDKJR-UHFFFAOYSA-N
111-76-2,124,CCCCOCCO,POAOYUHQDCAZBD-UHFFFAOYSA-N
130-14-3,124,[Na+].[O-]S(=O)(=O)c2cccc1ccccc12,HIEHAIZHJZLEPQ-UHFFFAOYSA-M
87-19-4,124,Oc1ccccc1C(=O)OCC(C)C,PTXDBYSCVQQBNF-UHFFFAOYSA-N
93-56-1,124,OC(CO)c1ccccc1,PWMWNFMRSKOCEY-UHFFFAOYSA-N
7664-93-9,124,O=S(=O)(O)O,QAOWNCQODCNURD-UHFFFAOYSA-N
108-86-1,124,Brc1ccccc1,QARVLSVVCXYDNA-UHFFFAOYSA-N
75-57-0,124,[Cl-].C[N+](C)(C)C,OKIZCWYLBDKLSU-UHFFFAOYSA-M
13019-22-2,124,C=CCCCCCCCCO,QGFSQVPRCWJZQK-UHFFFAOYSA-N
1745-81-9,124,Oc1ccccc1CC=C,QIRNGVVZBINFMX-UHFFFAOYSA-N
1984-58-3,124,COc1cc(Cl)ccc1Cl,QKMNFFSBZRGHDJ-UHFFFAOYSA-N
24168-70-5,124,COc1nccnc1C(C)CC,QMQDJVIJVPEQHE-UHFFFAOYSA-N
2100-42-7,124,COc1ccc(cc1Cl)OC,QMXZSRVFIWACJH-UHFFFAOYSA-N
85507-79-5,124,O=C(OCCCCCCCCCCC)c1ccccc1C(=O)OCCCCCCCCCCC,QQVHEQUEHCEAKS-UHFFFAOYSA-N
23964-57-0,124,Cl.O=C(Nc1c(scc1C)C(=O)OC)C(C)NCCC,GDWDBGSWGNEMGJ-UHFFFAOYSA-N
98-56-6,124,FC(F)(F)c1ccc(Cl)cc1,QULYNCCPRWKEMF-UHFFFAOYSA-N
79-27-6,124,BrC(Br)C(Br)Br,QXSZNDIIPUOQMB-UHFFFAOYSA-N
66-72-8,124,Oc1c(C=O)c(cnc1C)CO,RADKZDMFGJYCBB-UHFFFAOYSA-N
583-78-8,124,Clc1ccc(Cl)c(O)c1,RANCECPPZPIPNO-UHFFFAOYSA-N
55242-55-2,124,CC(=O)CCCCN2C(=O)c1n(cnc1N(C)C2=O)CCC,RBQOQRRFDPXAGN-UHFFFAOYSA-N
20917-49-1,124,O=NN1CCCCCCC1,RCFKQVLHWYOSFF-UHFFFAOYSA-N
57-48-7,124,O[C@H]1[C@H](O)[C@@H](CO)O[C@]1(O)CO,RFSUNEUAIZKAJO-ARQDHWQXSA-N
832-92-8,124,Cl.COc1c(cc(cc1OC)CCN)OC,FVZVSNDNKMOYKF-UHFFFAOYSA-N
100299-08-9,124,[K+].CC3=CC=CN1C3=NC=C(C1=O)c2[n-]nnn2,NMMVKSMGBDRONO-UHFFFAOYSA-N
762-75-4,124,CC(C)(C)OC=O,RUPAXCPQAAOIPB-UHFFFAOYSA-N
122-73-6,124,CC(C)CCOCc1ccccc1,RXXCIBALSKQCAE-UHFFFAOYSA-N
134002-60-1,124,O=C(O)c1cccc(c1)C[C@@H]2COc3ccc(cc3[C@@H]2O)OCc4nc5cc(F)ccc5s4,RYSLZFOZDSIPHK-VOIUYBSRSA-N
2164-17-2,124,O=C(Nc1cc(ccc1)C(F)(F)F)N(C)C,RZILCCPWPBTYDO-UHFFFAOYSA-N
123-66-0,124,O=C(CCCCC)OCC,SHZIWNPUGXLXDT-UHFFFAOYSA-N
105-16-8,124,O=C(OCCN(CC)CC)C(=C)C,SJIXRGNQPBQWMK-UHFFFAOYSA-N
23778-52-1,124,COCCOCCOCCOCCOCCO,SLNYBUIEAMRFSZ-UHFFFAOYSA-N
13031-43-1,124,O=C(C)Oc1ccc(cc1)C(C)=O,SMIOEQSLJNNKQF-UHFFFAOYSA-N
91-22-5,124,c1cccc2cccnc12,SMWDFEZZVXVKRB-UHFFFAOYSA-N
56796-39-5,124,[Na+].N#CCSCC(=O)N[C@]3(OC)C(=O)N2C(=C(CSc1nnnn1C)CS[C@@H]23)C([O-])=O,BITQGIOJQWZUPL-PBCQUBLHSA-M
98-11-3,124,O=S(O)(=O)c1ccccc1,SRSXLGNVWSONIS-UHFFFAOYSA-N
4316-74-9,124,[Na+].[O-]S(=O)(=O)CCNC,KKDONKAYVYTWGY-UHFFFAOYSA-M
126-58-9,124,OCC(COCC(CO)(CO)CO)(CO)CO,TXBCBTDQIULDIA-UHFFFAOYSA-N
95-25-0,124,Clc1cc2NC(=O)Oc2cc1,TZFWDZFKRBELIQ-UHFFFAOYSA-N
78-11-5,124,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+]([O-])=O)CO[N+]([O-])=O,TZRXHJWUDPFEEY-UHFFFAOYSA-N
928-97-2,124,CC\C=C\CCO,UFLHIIWVXFIJGU-ONEGZZNKSA-N
140-40-9,124,O=C(C)Nc1ncc(s1)[N+]([O-])=O,UJRRDDHEMZLWFI-UHFFFAOYSA-N
97-96-1,124,CCC(CC)C=O,UNNGUFMVYQJGTD-UHFFFAOYSA-N
626-43-7,124,Nc1cc(Cl)cc(Cl)c1,UQRLKWGPEVNVHT-UHFFFAOYSA-N
88917-22-0,124,O=C(C)OC(CC)OCCCOC,USDXBNSCKZJDLC-UHFFFAOYSA-N
932-83-2,124,O=NN1CCCCCC1,UZMVSVHUTOAPTD-UHFFFAOYSA-N
122-97-4,124,OCCCc1ccccc1,VAJVDSVGBWFCLW-UHFFFAOYSA-N
2403-88-5,124,OC1CC(C)(C)NC(C)(C)C1,VDVUCLWJZJHFAV-UHFFFAOYSA-N
26576-46-5,124,CC(=O)CC(=O)Nc1ccc2NC(=O)Nc2c1,VEMDQCGHZNXORX-UHFFFAOYSA-N
119-17-5,124,O=S(=O)(O)c1cccc(c1)N2N=C(C)CC2=O,VEMGKBUHUTYHHA-UHFFFAOYSA-N
22987-10-6,124,O=C(Nc1cccc(N)c1)CC,VGDKCRMZIWPMPW-UHFFFAOYSA-N
122-62-3,124,O=C(CCCCCCCCC(=O)OCC(CC)CCCC)OCC(CCCC)CC,VJHINFRRDQUWOJ-UHFFFAOYSA-N
996-19-0,124,NC(=N)NN.O=S(=O)(O)O.N=C(N)NN,VKGQPUZNCZPZKI-UHFFFAOYSA-N
10373-78-1,124,CC2(C)C1CCC2(C)C(=O)C1=O,VNQXSTWCDUXYEZ-UHFFFAOYSA-N
100-11-8,124,O=[N+]([O-])c1ccc(CBr)cc1,VOLRSQPSJGXRNJ-UHFFFAOYSA-N
496-46-8,124,O=C1NC2NC(=O)NC2N1,VPVSTMAPERLKKM-UHFFFAOYSA-N
81025-04-9,124,O.OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,LXMBXZRLTPSWCR-XBLONOLSSA-N
3386-87-6,124,N#CCCOCCOCCC#N,VTHRQKSLPFJQHN-UHFFFAOYSA-N
56-23-5,124,ClC(Cl)(Cl)Cl,VZGDMQKNWNREIO-UHFFFAOYSA-N
51410-72-1,124,[Cl-].C[N+](C)(C)CCCNC(=O)C(=C)C,UZNHKBFIBYXPDV-UHFFFAOYSA-N
84225-95-6,124,CCN2CCC[C@H]2CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,WAOQONBSWFLFPE-VIFPVBQESA-N
98-85-1,124,CC(O)c1ccccc1,WAPNOHKVXSQRPX-UHFFFAOYSA-N
96-12-8,124,BrC(CBr)CCl,WBEJYOJJBDISQU-UHFFFAOYSA-N
7149-26-0,124,Nc1ccccc1C(=O)OC(C)(C=C)CC\C=C(/C)C,WHIJSULEEDNKPD-UHFFFAOYSA-N
90162-60-0,124,CC(C)Cn2cnc1c2C(=O)N(C)C(=O)N1C,WHUWQSQEVISUMC-UHFFFAOYSA-N
591-31-1,124,COc1cc(C=O)ccc1,WMPDAIZRQDCGFH-UHFFFAOYSA-N
525-76-8,124,CC2=Nc1ccccc1C(=O)O2,WMQSKECCMQRJRX-UHFFFAOYSA-N
109-79-5,124,CCCCS,WQAQPCDUOCURKW-UHFFFAOYSA-N
40391-99-9,124,OC(CCN)(P(O)(=O)O)P(=O)(O)O,WRUUGTRCQOWXEG-UHFFFAOYSA-N
5401-94-5,124,[O-][N+](=O)c1cc2cnnc2cc1,NA
106-48-9,124,Oc1ccc(Cl)cc1,WXNZTHHGJRFXKQ-UHFFFAOYSA-N
1561-92-8,124,[Na+].C=C(C)CS([O-])(=O)=O,SZHIIIPPJJXYRY-UHFFFAOYSA-M
344-04-7,124,Fc1c(F)c(F)c(F)c(Br)c1F,XEKTVXADUPBFOA-UHFFFAOYSA-N
10025-87-3,124,ClP(Cl)(Cl)=O,XHXFXVLFKHQFAL-UHFFFAOYSA-N
1197-01-9,124,Cc1ccc(cc1)C(O)(C)C,XLPDVYGDNRIQFV-UHFFFAOYSA-N
82097-50-5,124,Cc2nc(NC(=O)NS(=O)(=O)c1ccccc1OCCCl)nc(OC)n2,XOPFESVZMSQIKC-UHFFFAOYSA-N
94-52-0,124,[O-][N+](=O)c1cc2ncnc2cc1,NA
122-91-8,124,COc1ccc(COC=O)cc1,XPDORSROGAZEGY-UHFFFAOYSA-N
63-98-9,124,O=C(Cc1ccccc1)NC(N)=O,XPFRXWCVYUEORT-UHFFFAOYSA-N
68915-31-1,124,[Na+].[Na+].[O-]P(=O)(O)OP([O-])(=O)O,GYQBBRRVRKFJRG-UHFFFAOYSA-L
117-18-0,124,Clc1c([N+]([O-])=O)c(Cl)c(Cl)cc1Cl,XQTLDIFVVHJORV-UHFFFAOYSA-N
606-20-2,124,Cc1c(cccc1[N+](=O)[O-])[N+]([O-])=O,XTRDKALNCIHHNI-UHFFFAOYSA-N
3374-22-9,124,O=C(O)C(N)CS,XUJNEKJLAYXESH-UHFFFAOYSA-N
4408-78-0,124,O=C(O)CP(=O)(O)O,XUYJLQHKOGNDPB-UHFFFAOYSA-N
4994-16-5,124,c1cc(ccc1)C2CC=CCC2,XWCWNUSFQVJNDI-UHFFFAOYSA-N
69852-45-5,124,CN(C)CCCNCCC#N,YALMGFWDBZZMMB-UHFFFAOYSA-N
61-80-3,124,Clc1cc2nc(N)oc2cc1,YGCODSQDUUUKIV-UHFFFAOYSA-N
77-71-4,124,O=C1NC(=O)C(C)(C)N1,YIROYDNZEPTFOL-UHFFFAOYSA-N
5579-78-2,124,O=C1CCCCC(CCCC)O1,YKVIWISPFDZYOW-UHFFFAOYSA-N
1194-65-6,124,N#Cc1c(Cl)cccc1Cl,YOYAIZYFCNQIRF-UHFFFAOYSA-N
99-89-8,124,CC(C)c1ccc(O)cc1,YQUQWHNMBPIWGK-UHFFFAOYSA-N
30751-05-4,124,O=C(NC1CCCNC1)c2cc(OC)c(OC)c(OC)c2,YSIITVVESCNIPR-UHFFFAOYSA-N
98-06-6,124,CC(C)(C)c1ccccc1,YTZKOQUCBOVLHL-UHFFFAOYSA-N
619-80-7,124,O=[N+]([O-])c1ccc(cc1)C(N)=O,ZESWUEBPRPGMTP-UHFFFAOYSA-N
83-34-1,124,Cc2cnc1ccccc12,NA
52196-74-4,124,Clc1cc(ccc1OCC)OCC,ZIMKMIAIVORSSX-UHFFFAOYSA-N
886-86-2,124,Nc1cc(ccc1)C(=O)OCC.CS(=O)(=O)O,FQZJYWMRQDKBQN-UHFFFAOYSA-N
94-59-7,124,C=CCc1ccc2OCOc2c1,ZMQAAUBTXCXRIC-UHFFFAOYSA-N
1762-95-4,124,[NH4+].[S-]C#N,SOIFLUNRINLCBN-UHFFFAOYSA-N
2996-92-1,124,CO[Si](OC)(OC)c1ccccc1,ZNOCGWVLWPVKAO-UHFFFAOYSA-N
1002-69-3,124,CCCCCCCCCCCl,ZTEHOZMYMCEYRM-UHFFFAOYSA-N
143-24-8,124,COCCOCCOCCOCCOC,ZUHZGEOKBKGPSW-UHFFFAOYSA-N
78-93-3,124,CC(=O)CC,ZWEHNKRNPOVVGH-UHFFFAOYSA-N
550-44-7,124,O=C2c1ccccc1C(=O)N2C,ZXLYYQUMYFHCLQ-UHFFFAOYSA-N
93-15-2,124,COc1cc(ccc1OC)CC=C,ZYEMGPIYFIJGTP-UHFFFAOYSA-N
89-79-2,124,CC(=C)[C@@H]1CC[C@@H](C)C[C@@H]1O,ZYTMANIQRDEHIO-UTLUCORTSA-N
96-80-0,124,CC(C)N(CCO)C(C)C,ZYWUVGFIXPNBDL-UHFFFAOYSA-N
4437-85-8,124,O=C1OCC(CC)O1,ZZXUZKXVROWEIF-UHFFFAOYSA-N
90-72-2,125,Oc1c(cc(cc1CN(C)C)CN(C)C)CN(C)C,AHDSRXYHVZECER-UHFFFAOYSA-N
685-91-6,125,CCN(CC)C(C)=O,AJFDBNQQDYLMJN-UHFFFAOYSA-N
628-02-4,125,CCCCCC(N)=O,ALBYIUDWACNRRB-UHFFFAOYSA-N
18069-17-5,125,CC(CCC(O)=O)C(=O)O,AQYCMVICBNBXNA-UHFFFAOYSA-N
69-53-4,125,OC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)[C@H](N)c1ccccc1)[C@H]3SC2(C)C,AVKUERGKIZMTKX-NJBDSQKTSA-N
50-78-2,125,O=C(C)Oc1ccccc1C(=O)O,BSYNRYMUTXBXSQ-UHFFFAOYSA-N
529-20-4,125,Cc1ccccc1C=O,BTFQKIATRPGRBS-UHFFFAOYSA-N
1603-41-4,125,Cc1cnc(N)cc1,CMBSSVKZOPZBKW-UHFFFAOYSA-N
22994-85-0,125,O=C(Cn1ccnc1[N+]([O-])=O)NCc2ccccc2,CULUWZNBISUWAS-UHFFFAOYSA-N
119-64-2,125,c1ccc2CCCCc2c1,CXWXQJXEFPUFDZ-UHFFFAOYSA-N
106-94-5,125,BrCCC,CYNYIHKIEHGYOZ-UHFFFAOYSA-N
121-45-9,125,COP(OC)OC,CYTQBVOFDCPGCX-UHFFFAOYSA-N
25211-86-3,125,O.CC(O)(P(O)(=O)O)P(=O)(O)O,KKNZXUHBWLPUFN-UHFFFAOYSA-N
65055-17-6,125,Fc1ccc(cc1Cl)C(Cl)=O,DLZUHSFUBZTBQZ-UHFFFAOYSA-N
25322-69-4,125,CC(O)CO,DNIAPMSPPWPWGF-UHFFFAOYSA-N
1121-76-2,125,[O-][n+]1ccc(Cl)cc1,DPJVRASYWYOFSJ-UHFFFAOYSA-N
