cas,cluster,smiles,inchikey
68-90-6,28,CCC1=C(C(=O)C2=CC(I)=C(O)C(I)=C2)C2=C(O1)C=CC=C2,CZCHIEJNWPNBDE-UHFFFAOYSA-N
66-76-2,28,O=C1OC2=C(C=CC=C2)C(=O)C1CC1C(=O)OC2=C(C=CC=C2)C1=O,HIZKPJUTKKJDGA-UHFFFAOYSA-N
59-05-2,28,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)NC(CCC(O)=O)C(O)=O,FBOZXECLQNJBKD-UHFFFAOYSA-N
50-44-2,28,S=C1NC=NC2=C1N=CN2,GLVAUDGFNGKCSF-UHFFFAOYSA-N
6112-76-1,28,S=C1NC=NC2N=CNC12,GLYGRBPLZURLDD-UHFFFAOYSA-N
24280-93-1,28,COC1=C(CC=C(C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C,HPNSFSBZBAHARI-UHFFFAOYSA-N
3810-80-8,28,CCOC(=O)C1(CCN(CCC(C#N)(C2=CC=CC=C2)C2=CC=CC=C2)CC1)C1=CC=CC=C1,HYPPXZBJBPSRLK-UHFFFAOYSA-N
87-86-5,28,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl,IZUPBVBPLAPZRR-UHFFFAOYSA-N
57808-65-8,28,CC1=CC(C(C#N)C2=CC=C(Cl)C=C2)=C(Cl)C=C1NC(=O)C1=CC(I)=CC(I)=C1O,JMPFSEBWVLAJKM-UHFFFAOYSA-N
935-95-5,28,OC1=C(Cl)C(Cl)=CC(Cl)=C1Cl,KEWNKZNZRIAIAK-UHFFFAOYSA-N
95233-18-4,28,ClC1=CC=C(C=C1)C1CCC(CC1)C1C(=O)C(=O)C2=C(C=CC=C2)C1=O,UYFLKEIEOREOFC-UHFFFAOYSA-N
22662-39-1,28,OC1=C(C=C(I)C=C1I)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C(Cl)=C1,NEMNPWINWMHUMR-UHFFFAOYSA-N
574-25-4,28,OCC1OC(C(O)C1O)N1C=NC2=C(S)N=CN=C12,NKGPJODWTZCHGF-UHFFFAOYSA-N
NOCAS_47817,28,COC1=CC(NCC2=CC=C3N=C(N)N=C(N)C3=C2C)=CC(OC)=C1OC,NOYPYLRCIDNJJB-UHFFFAOYSA-N
1689-83-4,28,OC1=C(I)C=C(C=C1I)C#N,NRXQIUSYPAHGNM-UHFFFAOYSA-N
50-91-9,28,OCC1OC(CC1O)N1C=C(F)C(=O)NC1=O,ODKNJVUHOIMIIZ-UHFFFAOYSA-N
2169-64-4,28,CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,QQOBRRFOVWGIMD-UHFFFAOYSA-N
844-26-8,28,OC1=C(Cl)C=C(Cl)C=C1S(=O)C1=CC(Cl)=CC(Cl)=C1O,RPAJWWXZIQJVJF-UHFFFAOYSA-N
128794-94-5,28,COC1=C(CC=C(C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C,RTGDFNSFWBGLEC-UHFFFAOYSA-N
58-90-2,28,OC1=C(Cl)C(Cl)=C(Cl)C=C1Cl,VGVRPFIJEJYOFN-UHFFFAOYSA-N
3562-84-3,28,CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=CC=CC=C2O1,WHQCHUCQKNIQEC-UHFFFAOYSA-N
154-42-7,28,NC1=NC2=C(NC=N2)C(=S)N1,WYWHKKSPHMUBEB-UHFFFAOYSA-N
61422-45-5,29,CCCCCCNC(=O)N1C=C(F)C(=O)NC1=O,AOCCBINRVIKJHY-UHFFFAOYSA-N
3344-77-2,29,OCCCCCCCCCCCCBr,ASIDMJNTHJYVQJ-UHFFFAOYSA-N
NOCAS_48792,29,CC(=O)NC1=NC(=O)N(C=C1)C1COC(COC(=O)C2=CC=CC=C2)O1,BAODLFFHZLIRKZ-UHFFFAOYSA-N
31698-14-3,29,OCC1OC2C(OC3=NC(=N)C=CN23)C1O,BBDAGFIXKZCXAH-UHFFFAOYSA-N
21416-67-1,29,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,BMKDZUISNHGIBY-UHFFFAOYSA-N
5421-46-5,29,OC(=O)CS,CWERGRDVMFNCDR-UHFFFAOYSA-N
126-07-8,29,COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)C(C)CC(=O)C=C1OC,DDUHZTYCFQRHIY-UHFFFAOYSA-N
13010-08-7,29,CCCCN(N=O)C(=N)N[N+]([O-])=O,FJNCPBNCTRDXFB-UHFFFAOYSA-N
51-21-8,29,FC1C=NC(=O)NC1=O,XXJVAECJPJFQAQ-UHFFFAOYSA-N
21679-14-1,29,NC1=C2N=CN(C3OC(CO)C(O)C3O)C2=NC(F)=N1,HBUBKKRHXORPQB-UHFFFAOYSA-N
112887-68-0,29,CN(CC1=CC=C2N=C(C)NC(=O)C2=C1)C1=CC=C(S1)C(=O)NC(CCC(O)=O)C(O)=O,IVTVGDXNLFLDRM-UHFFFAOYSA-N
36791-04-5,29,NC(=O)C1=NN(C=N1)C1OC(CO)C(O)C1O,IWUCXVSUMQZMFG-UHFFFAOYSA-N
305-03-3,29,OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,JCKYGMPEJWAADB-UHFFFAOYSA-N
446-86-6,29,CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O,LMEKQMALGUDUQG-UHFFFAOYSA-N
3131-60-0,29,NC1=NC(=O)N(N=C1)C1OC(CO)C(O)C1O,OZQDLJNDRVBCST-UHFFFAOYSA-N
115-33-3,29,CC(=O)OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(OC(C)=O)C=C1,PHPUXYRXPHEJDF-UHFFFAOYSA-N
4291-63-8,29,NC1=C2N=CN(C3CC(O)C(CO)O3)C2=NC(Cl)=N1,PTOAARAWEBMLNO-UHFFFAOYSA-N
122111-03-9,29,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1(F)F,SDUQYLNIPVEERB-UHFFFAOYSA-N
148-82-3,29,NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O,SGDBTWWWUNNDEQ-UHFFFAOYSA-N
69-74-9,29,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1O,UHDGCWIWMRVCDJ-UHFFFAOYSA-N
147-94-4,29,NC1=NC(=O)N(C=C1)C1OC(CO)C(O)C1O,UHDGCWIWMRVCDJ-UHFFFAOYSA-N
100286-90-6,29,CCC1=C2C=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=CC2=NC2=C1CN1C2=CC2=C(COC(=O)C2(O)CC)C1=O,UWKQSNNFCGGAFS-UHFFFAOYSA-N
70-00-8,29,OCC1OC(CC1O)N1C=C(C(=O)NC1=O)C(F)(F)F,VSQQQLOSPVPRAZ-UHFFFAOYSA-N
70-25-7,29,CN(N=O)C(=N)N[N+]([O-])=O,VZUNGTLZRAYYDE-UHFFFAOYSA-N
123318-82-1,29,NC1=C2N=CN(C3OC(CO)C(O)C3F)C2=NC(Cl)=N1,WDDPHFBMKLOVOX-UHFFFAOYSA-N
142340-99-6,29,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C1N=CN=C2N)OCOC(=O)C(C)(C)C,WOZSCQDILHKSGG-UHFFFAOYSA-N
152946-68-4,29,CC1=C(SC2=CC=NC=C2)C2=C(C=C1)N=C(N)NC2=O,XHWRWCSCBDLOLM-UHFFFAOYSA-N
14008-48-1,29,CC(=O)OC1=CC=C(C=C1)C1(OC2=C(NC1=O)C=CC=C2)C1=CC=C(OC(C)=O)C=C1,ZCBJDQBSLZREAA-UHFFFAOYSA-N
114977-28-5,29,CC(=O)OC12COC1CC(O)C1(C)C2C(OC(=O)C2=CC=CC=C2)C2(O)CC(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C3=CC=CC=C3)C(C)=C(C(O)C1=O)C2(C)C,ZDZOTLJHXYCWBA-UHFFFAOYSA-N
3094-09-5,29,CC1OC(C(O)C1O)N1C=C(F)C(=O)NC1=O,ZWAOHEXOSAUJHY-UHFFFAOYSA-N
537-92-8,30,CC(=O)NC1=CC=CC(C)=C1,ALMHSXDYCFOZQD-UHFFFAOYSA-N
23947-60-6,30,CCCCC1=C(O)N=C(NCC)N=C1C,BBXXLROWFHWFQY-UHFFFAOYSA-N
150375-75-0,30,COC1=C(OC)C=C(C=C1)S(=O)(=O)N1C(C(=O)N2CCCC2C(N)=O)C(O)(C2=CC(Cl)=CC=C12)C1=CC=CC=C1Cl,CEBYCSRFKCEUSW-UHFFFAOYSA-N
346-18-9,30,CN1C(CSCC(F)(F)F)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O,CYLWJCABXYDINA-UHFFFAOYSA-N
128-39-2,30,CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C,DKCPKDPYUFEZCP-UHFFFAOYSA-N
99011-02-6,30,CC(C)CN1C=NC2=C(N)N=C3C=CC=CC3=C12,DOUYETYNHWVLEO-UHFFFAOYSA-N
29676-71-9,30,NC1=NC(CC(O)=O)=CS1,DYCLHZPOADTVKK-UHFFFAOYSA-N
79098-20-7,30,CCCCCC1=CC=C(Cl)C=C1,GPRIKJSAAYMDPC-UHFFFAOYSA-N
598-91-4,30,[O-][N+](=O)C(Br)Br,GQEVYCCMYUNRHJ-UHFFFAOYSA-N
2439-10-3,30,CCCCCCCCCCCCNC(N)=N,HILAYQUKKYWPJW-UHFFFAOYSA-N
92-59-1,30,CCN(CC1=CC=CC=C1)C1=CC=CC=C1,HSZCJVZRHXPCIA-UHFFFAOYSA-N
7534-94-3,30,[H]C12CCC(C)(C(C1)OC(=O)C(C)=C)C2(C)C,IAXXETNIOYFMLW-UHFFFAOYSA-N
3622-84-2,30,CCCCNS(=O)(=O)C1=CC=CC=C1,IPRJXAGUEGOFGG-UHFFFAOYSA-N
21590-92-1,30,CCN1C(NC2=CC=C(OCCN3CCCCC3)C=C2)C2=C(C=CC=C2)C1=O,ITIONVBQFUNVJV-UHFFFAOYSA-N
144-19-4,30,CC(C)C(O)C(C)(C)CO,JCTXKRPTIMZBJT-UHFFFAOYSA-N
58846-77-8,30,CCCCCCCCCCOC1OC(CO)C(O)C(O)C1O,JDRSMPFHFNXQRB-UHFFFAOYSA-N
104206-82-8,30,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C1C(=O)CCCC1=O)[N+]([O-])=O,KPUREKXXPHOJQT-UHFFFAOYSA-N
4437-51-8,30,CCC(=O)C(=O)CC,KVFQMAZOBTXCAZ-UHFFFAOYSA-N
40876-98-0,30,CCOC(=O)CC(=O)C(=O)OCC,JDXYSCUOABNLIR-UHFFFAOYSA-N
622-62-8,30,CCOC1=CC=C(O)C=C1,LKVFCSWBKOVHAH-UHFFFAOYSA-N
181695-72-7,30,CC1=C(C(=NO1)C1=CC=CC=C1)C1=CC=C(C=C1)S(N)(=O)=O,LNPDTQAFDNKSHK-UHFFFAOYSA-N
104-31-4,30,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC,MAFMQEKGGFWBAB-UHFFFAOYSA-N
69806-40-2,30,COC(=O)C(C)OC1=CC=C(OC2=NC=C(C=C2Cl)C(F)(F)F)C=C1,MFSWTRQUCLNFOM-UHFFFAOYSA-N
13494-07-0,30,CC1CC(C)C(=O)C1=O,MIDXCONKKJTLDX-UHFFFAOYSA-N
63721-05-1,30,COC(=O)CC(C)(C)C=C,MKLKDUHMZCIBSJ-UHFFFAOYSA-N
851916-42-2,30,COC1COCCC1NC1CCC(C1)(C(C)C)C(=O)N1CCC2=NC=C(C=C2C1)C(F)(F)F,MTMDXAIUENDNDL-UHFFFAOYSA-N
101-63-3,30,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)[N+]([O-])=O)C=C1,MWAGUKZCDDRDCS-UHFFFAOYSA-N
155371-19-0,30,CCN1C=C[N+](C)=C1,NJMWOUFKYKNWDW-UHFFFAOYSA-N
1892-80-4,30,CC(CC1=CC=CC=C1)NCCN1C=NC2=C1C(=O)N(C)C(=O)N2C,NMCHYWGKBADVMK-UHFFFAOYSA-N
137-58-6,30,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,NNJVILVZKWQKPM-UHFFFAOYSA-N
127-68-4,30,OS(=O)(=O)C1=CC=CC(=C1)[N+]([O-])=O,ONMOULMPIIOVTQ-UHFFFAOYSA-N
1117-55-1,30,CCCCCCCC(=O)OCCCCCC,PBGWNXWNCSSXCO-UHFFFAOYSA-N
25332-39-2,30,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1,PHLBKPHSAVXXEF-UHFFFAOYSA-N
144598-75-4,30,CC1=C(CCN2CCC(CC2)C2=NOC3=CC(F)=CC=C23)C(=O)N2CCCC(O)C2=N1,PMXMIIMHBWHSKN-UHFFFAOYSA-N
77883-43-3,30,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=C(O1)C=CC=C2,RUZYUOTYCVRMRZ-UHFFFAOYSA-N
630-16-0,30,BrCC(Br)(Br)Br,RVHSTXJKKZWWDQ-UHFFFAOYSA-N
38462-22-5,30,CC1CCC(C(=O)C1)C(C)(C)S,RVOKNSFEAOYULQ-UHFFFAOYSA-N
3717-88-2,30,CC1=C(OC2=C(C=CC=C2C1=O)C(=O)OCCN1CCCCC1)C1=CC=CC=C1,SPIUTQOUKAMGCX-UHFFFAOYSA-N
3586-14-9,30,CC1=CC=CC(OC2=CC=CC=C2)=C1,UDONPJKEOAWFGI-UHFFFAOYSA-N
94-70-2,30,CCOC1=C(N)C=CC=C1,ULHFFAFDSSHFDA-UHFFFAOYSA-N
64628-44-0,30,FC(F)(F)OC1=CC=C(NC(=O)NC(=O)C2=CC=CC=C2Cl)C=C1,XAIPTRIXGHTTNT-UHFFFAOYSA-N
80-13-7,30,OC(=O)C1=CC=C(C=C1)S(=O)(=O)N(Cl)Cl,XPDVQPODLRGWPL-UHFFFAOYSA-N
110-71-4,30,COCCOC,XTHFKEDIFFGKHM-UHFFFAOYSA-N
13816-33-6,30,CC(C)C1=CC=C(C=C1)C#N,YFDJCWXBKWRDPW-UHFFFAOYSA-N
1192-28-5,30,O=NC1CCCC1,VGUWNAQRECZTED-UHFFFAOYSA-N
140-57-8,30,CC(COC1=CC=C(C=C1)C(C)(C)C)OS(=O)OCCCl,YKFRAOGHWKADFJ-UHFFFAOYSA-N
81-49-2,30,NC1=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C(Br)C=C1Br,ZINRVIQBCHAZMM-UHFFFAOYSA-N
59-89-2,30,O=NN1CCOCC1,ZKXDGKXYMTYWTB-UHFFFAOYSA-N
25973-55-1,30,CCC(C)(C)C1=CC(N2N=C3C=CC=CC3=N2)=C(O)C(=C1)C(C)(C)CC,ZMWRRFHBXARRRT-UHFFFAOYSA-N
7324-00-7,31,CCCCCC[N+]1=CC=CC=C1,AMKUSFIBHAUBIJ-UHFFFAOYSA-N
2304-30-5,31,CCCC[P+](CCCC)(CCCC)CCCC,BJQWBACJIAKDTJ-UHFFFAOYSA-N
3115-68-2,31,CCCC[P+](CCCC)(CCCC)CCCC,BJQWBACJIAKDTJ-UHFFFAOYSA-N
84370-95-6,31,COC1=C(C=C(Cl)C(N)=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1,BVPWJMCABCPUQY-UHFFFAOYSA-N
64-52-8,31,CC(=O)OC1(CCN(CCC2=CC=CC=C2)CC1)C1=CC=CC=C1,BVURVTVDNWSNFN-UHFFFAOYSA-N
81098-60-4,31,COC1CN(CCCOC2=CC=C(F)C=C2)CCC1NC(=O)C1=CC(Cl)=C(N)C=C1OC,DCSUBABJRXZOMT-UHFFFAOYSA-N
298-57-7,31,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,DERZBLKQOCDDDZ-UHFFFAOYSA-N
54143-56-5,31,FC(F)(F)COC1=CC(C(=O)NCC2CCCCN2)=C(OCC(F)(F)F)C=C1,DJBNUMBKLMJRSA-UHFFFAOYSA-N
112108-01-7,31,CN1CCC2=C(C=C(O)C(Cl)=C2)C2C1CCC1=C2C=CC=C1,DMJWENQHWZZWDF-UHFFFAOYSA-N
5397-31-9,31,CCCCC(CC)COCCCN,DVFGEIYOLIFSRX-UHFFFAOYSA-N
1643-19-2,31,CCCC[N+](CCCC)(CCCC)CCCC,DZLFLBLQUQXARW-UHFFFAOYSA-N
71119-11-4,31,CC(C)(CC1=CNC2=C1C=CC=C2)NCC(O)COC1=C(C=CC=C1)C#N,FBMYKMYQHCBIGU-UHFFFAOYSA-N
2062-84-2,31,FC1=CC=C(C=C1)C(=O)CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2,FEBOTPHFXYHVPL-UHFFFAOYSA-N
74050-98-9,31,FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1,FPCCSQOGAWCVBH-UHFFFAOYSA-N
2001-81-2,31,CC[N+](CC)(CC)CCOC(=O)C(C1CCCC1)C1CCCC1,GDMZQNKKYVYOBJ-UHFFFAOYSA-N
2062-77-3,31,OC1(CCN(CCCC(=O)C2=CC=C(F)C=C2)CC1)C1=CC(=CC=C1)C(F)(F)F,GPMXUUPHFNMNDH-UHFFFAOYSA-N
112192-04-8,31,OC1=CC=C2NC=C(CCCCN3CCC(=CC3)C3=CC=CC=C3)C2=C1,HGEYJZMMUGWEOT-UHFFFAOYSA-N
75444-65-4,31,CC1=C(CCN2CCC(CC2)C(=O)C2=CC=C(F)C=C2)C(=O)N2C=CC=CC2=N1,HXCNRYXBZNHDNE-UHFFFAOYSA-N
139290-65-6,31,COC1=CC=CC(C(O)C2CCN(CCC3=CC=C(F)C=C3)CC2)=C1OC,HXTGXYRHXAGCFP-UHFFFAOYSA-N
2922-44-3,31,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(C1=CC=CC=C1)C1=CC=CC=C1,INUNXTSAACVKJS-UHFFFAOYSA-N
162408-66-4,31,COC1=C(C=CC=C1)N1CCN(CCCCNC(=O)C2=CC=C(C=C2)C2=CC=C(C=C2)C(C)=O)CC1,JARNORYOPMINDY-UHFFFAOYSA-N
1473-95-6,31,CCC(=O)N(C1CCN(CC(O)C2=CC=CC=C2)CC1)C1=CC=CC=C1,JEFVHLMGRUJLET-UHFFFAOYSA-N
1054-88-2,31,O=C1NCN(C2=CC=CC=C2)C11CCN(CC2COC3=C(O2)C=CC=C3)CC1,JVGBTTIJPBFLTE-UHFFFAOYSA-N
38821-52-2,31,O=C(NC1CCN(CCC2=CNC3=C2C=CC=C3)CC1)C1=CC=CC=C1,JXZZEXZZKAWDSP-UHFFFAOYSA-N
3200-06-4,31,CCN(CC)CCOC(=O)C(CC1CCCO1)CC1=CC=CC2=CC=CC=C12,KBAFPSLPKGSANY-UHFFFAOYSA-N
156727-74-1,31,CCN(CC)C(=O)C1=CC=C(C=C1)C(N1CC(C)N(CC=C)CC1C)C1=CC=CC(OC)=C1,KQWVAUSXZDRQPZ-UHFFFAOYSA-N
90736-23-5,31,CCC(=O)N(C1CCN(CCC2=CC=CC=C2)CC1)C1=CC=C(F)C=C1,KXUBAVLIJFTASZ-UHFFFAOYSA-N
34140-59-5,31,CCC(COC(=O)C1=CC(OC)=C(OC)C(OC)=C1)(N(C)C)C1=CC=CC=C1,LORDFXWUHHSAQU-UHFFFAOYSA-N
56-54-2,31,COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C,LOUPRKONTZGTKE-UHFFFAOYSA-N
NOCAS_47362,31,CCOC(=O)C1(Oc2ccccc2C1N)c1ccccc1,MFYQEXGNAIUHIE-UHFFFAOYSA-N
4186-68-9,31,CC[N+]1(C)CCCC1,NIHOUJYFWMURBG-UHFFFAOYSA-N
90-54-0,31,CCN(CC)CCOC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1,OEGDFSLNGABBKJ-UHFFFAOYSA-N
5156-58-1,31,CCC(=O)N(C1CCN(CC2=CC=CC=C2)CC1)C1=CC=CC=C1,POQDXIFVWVZVML-UHFFFAOYSA-N
85-79-0,31,CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,PUFQVTATUTYEAL-UHFFFAOYSA-N
110488-70-5,31,COC1=C(OC)C=C(C=C1)C(=CC(=O)N1CCOCC1)C1=CC=C(Cl)C=C1,QNBTYORWCCMPQP-UHFFFAOYSA-N
181640-09-5,31,CN(C)C(=O)NC1(CCN(CCC2(CN(CCO2)C(=O)C2=CC=CC=C2)C2=CC=C(F)C(F)=C2)CC1)C1=CC=CC=C1,QNLIUVLFRVYNCV-UHFFFAOYSA-N
106266-06-2,31,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1,RAPZEAPATHNIPO-UHFFFAOYSA-N
548-73-2,31,FC1=CC=C(C=C1)C(=O)CCCN1CCC(=CC1)N1C(=O)NC2=CC=CC=C12,RMEDXOLNCUSCGS-UHFFFAOYSA-N
86197-47-9,31,OC1=C(O)C=C(CCNCCCCCCNCCC2=CC=CC=C2)C=C1,RYBJORHCUPVNMB-UHFFFAOYSA-N
52-53-9,31,COC1=CC=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC=C(OC)C(OC)=C2)C=C1OC,SGTNSNPWRIOYBX-UHFFFAOYSA-N
39731-05-0,31,CC(C)OC(=O)C1=CC2=C(OCC(O)CNC(C)(C)C)C=CC=C2N1,SJYFDORQYYEJLB-UHFFFAOYSA-N
5588-33-0,31,CN1CCCCC1CCN1C2=CC=CC=C2SC2=C1C=C(C=C2)S(C)=O,SLVMESMUVMCQIY-UHFFFAOYSA-N
1095-90-5,31,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,USSIQXCVUWKGNF-UHFFFAOYSA-N
124819-25-6,31,[H]C12CC3=C(C=C(O)C=C3)C(C)(CCN1CC=C(C)C)C2C,VOKSWYLNZZRQPF-UHFFFAOYSA-N
2753-45-9,31,CCN(CCCCOC(=O)C1=CC(OC)=C(OC)C=C1)C(C)CC1=CC=C(OC)C=C1,VYVKHNNGDFVQGA-UHFFFAOYSA-N
133454-47-4,31,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,XMXHEBAFVSFQEX-UHFFFAOYSA-N
1649-18-9,31,FC1=CC=C(C=C1)C(=O)CCCN1CCN(CC1)C1=CC=CC=N1,XTKDAFGWCDAMPY-UHFFFAOYSA-N
79278-88-9,31,CCC(=O)N(C1CCN(CCC2=CC=CS2)CC1)C1=CC=CC=C1,YMRFZDHYDKZXPA-UHFFFAOYSA-N
537-12-2,31,O=C(NC1=CC=CC=C1)OCC(CN1CCCCC1)OC(=O)NC1=CC=CC=C1,YUGZHQHSNYIFLG-UHFFFAOYSA-N
5560-59-8,31,CCN(CCCC1=CC=CC=C1)CCCC1=CC=CC=C1,ZPFXAOWNKLFJDN-UHFFFAOYSA-N
95-83-0,34,NC1=C(N)C=C(Cl)C=C1,BXIXXXYDDJVHDL-UHFFFAOYSA-N
81-64-1,34,OC1=CC=C(O)C2=C1C(=O)C1=C(C=CC=C1)C2=O,GUEIZVNYDFNHJU-UHFFFAOYSA-N
610-39-9,34,CC1=CC=C(C(=C1)[N+]([O-])=O)[N+]([O-])=O,INYDMNPNDHRJQJ-UHFFFAOYSA-N
3290-92-4,34,CCC(COC(=O)C(C)=C)(COC(=O)C(C)=C)COC(=O)C(C)=C,OKKRPWIIYQTPQF-UHFFFAOYSA-N
22888-70-6,34,COC1=C(O)C=CC(=C1)C1OC2=C(OC1CO)C=CC(=C2)C1OC2=C(C(O)=CC(O)=C2)C(=O)C1O,SEBFKMXJBCUCAI-UHFFFAOYSA-N
53-86-1,35,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O,CGIGDMFJXJATDK-UHFFFAOYSA-N
79714-31-1,35,CCCCCOC1=CC=C(C=C1OCC)C1SC(=O)NC1=O,CRPGRUONUFDYBG-UHFFFAOYSA-N
478-43-3,35,OC(=O)C1=CC(O)=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1,FCDLCPWAQCPTKC-UHFFFAOYSA-N
64-73-3,35,CN(C)C1C2CC3C(O)C4=C(C(O)=CC=C4Cl)C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O,JHOHXJYRVSLQCB-UHFFFAOYSA-N
5809-23-4,35,CCN(CC)C1=CC(O)=C(C=C1)C(=O)C1=C(C=CC=C1)C(O)=O,FQNKTJPBXAZUGC-UHFFFAOYSA-N
460081-99-6,35,OC(=O)C1=CC(=CC=C1)N(CC1=CN=CC=C1)C1=CC=C(OC(F)F)C(OC(F)F)=C1,GLUDVMFRXKAGHO-UHFFFAOYSA-N
113136-77-9,35,OC(=O)C1(CC1)C(=O)NC1=CC=C(Cl)C=C1Cl,GLWWLNJJJCTFMZ-UHFFFAOYSA-N
10469-09-7,35,OC(=O)C1=C(Cl)C(Cl)=C(Cl)C(Cl)=N1,GXFRQLQUKBSYQL-UHFFFAOYSA-N
79558-09-1,35,CCCC1=C(OCCCOC2=CC=C(OCC(O)=O)C=C2)C=CC(C(C)=O)=C1O,HBBVCKCCQCQCTJ-UHFFFAOYSA-N
22494-42-4,35,OC(=O)C1=C(O)C=CC(=C1)C1=C(F)C=C(F)C=C1,HUPFGZXOMWLGNK-UHFFFAOYSA-N
112529-15-4,35,CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1,HYAFETHFCAUJAY-UHFFFAOYSA-N
61-68-7,35,CC1=C(C)C(NC2=C(C=CC=C2)C(O)=O)=CC=C1,HYYBABOKPJLUIN-UHFFFAOYSA-N
136381-85-6,35,OC(=O)CN1C(=CC2=CC=CC=C12)C(=O)NC1=NC(=CS1)C1=C(Cl)C=CC=C1,ILNRQFBVVQUOLP-UHFFFAOYSA-N
77501-90-7,35,CCOC(=O)COC(=O)C1=C(C=CC(OC2=C(Cl)C=C(C=C2)C(F)(F)F)=C1)[N+]([O-])=O,IPPAUTOBDWNELX-UHFFFAOYSA-N
10592-13-9,35,CC1C2C(O)C3C(N(C)C)C(=O)C(C(N)=O)C(=O)C3(O)C(=O)C2C(=O)C2=C1C=CC=C2O,VXVNYCRICCVPTD-UHFFFAOYSA-N
4394-00-7,35,OC(=O)C1=CC=CN=C1NC1=CC=CC(=C1)C(F)(F)F,JZFPYUNJRRFVQU-UHFFFAOYSA-N
49627-27-2,35,CSC1=CC=C(C=C2C(C)=C(CC(O)=O)C3=CC(F)=CC=C23)C=C1,LFWHFZJPXXOYNR-UHFFFAOYSA-N
530-78-9,35,OC(=O)C1=C(NC2=CC(=CC=C2)C(F)(F)F)C=CC=C1,LPEPZBJOKDYZAD-UHFFFAOYSA-N
38194-50-2,35,CC1=C(CC(O)=O)C2=CC(F)=CC=C2C1=CC1=CC=C(C=C1)S(C)=O,MLKXDPUZXIRXEP-UHFFFAOYSA-N
59973-80-7,35,CC1=C(CC(O)=O)C2=CC(F)=CC=C2C1=CC1=CC=C(C=C1)S(C)(=O)=O,MVGSNCBCUWPVDA-UHFFFAOYSA-N
88107-10-2,35,CCCC1=C(OCCCCC2=NN=NN2)C=CC(C(C)=O)=C1O,MWYHLEQJTQJHSS-UHFFFAOYSA-N
