cas,cluster,smiles
147536-97-8,102,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1
11013-97-1,102,COC1=C(OC)C=C(C=C1)C1CC(=O)C2=C(O1)C=C(OC1OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C1O)C=C2O
520-27-4,102,COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(OC1OC(COC3OC(C)C(O)C(O)C3O)C(O)C(O)C1O)C=C2O
39255-32-8,102,CCCC(C)C(=O)OCC
271-89-6,102,O1C=CC2=C1C=CC=C2
616-09-1,102,CCCOC(=O)C(C)O
80573-04-2,102,OC(=O)CCNC(=O)C1=CC=C(C=C1)N=NC1=CC(C(O)=O)=C(O)C=C1
342789-81-5,102,CCCCN1C=C[N+](C)=C1
292140-86-4,102,CC[N+]1=C(C)N(C)C=C1
915-67-3,102,OC1=C(C=C2C=C(C=CC2=C1N=NC1=C2C=CC=CC2=C(C=C1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
2052-15-5,102,CCCCOC(=O)CCC(C)=O
2058-46-0,102,CN(C)C1C2C(O)C3C(C(=O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O
140462-76-6,102,CN(C)CCC=C1C2=CC=CC=C2COC2=CC=C(CC(O)=O)C=C12
4792-15-8,102,OCCOCCOCCOCCOCCO
91940-87-3,102,COC1=CC=C(CCN(C)CCCN2CCC3=C(CC2=O)C=C(OC)C(OC)=C3)C=C1OC
2455-24-5,102,CC(=C)C(=O)OCC1CCCO1
98-44-2,102,NC1=CC(=CC=C1S(O)(=O)=O)S(O)(=O)=O
66215-27-8,102,NC1=NC(NC2CC2)=NC(N)=N1
77-79-2,102,O=S1(=O)CC=CC1
623-84-7,102,CC(COC(C)=O)OC(C)=O
111-46-6,102,OCCOCCO
14293-44-8,102,CC1=CC=CC(C)=C1NC(=O)C1=CC(=C(Cl)C=C1O)S(N)(=O)=O
97683-31-3,102,CCC1=CC(=C2C=C(C=CC=C12)C(C)C)S(O)(=O)=O
14073-97-3,102,CC(C)C1CCC(C)CC1=O
NOCAS_47333,102,Cc1ncc(cn1)C(CCCCCCc1ccc2CCCNc2n1)CC(O)=O
65039-09-0,102,CCN1C=C[N+](C)=C1
106-46-7,102,ClC1=CC=C(Cl)C=C1
60-54-8,102,CN(C)C1C2CC3C(C(=O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O
3564-09-8,102,CC1=CC(C)=C(C)C=C1N=NC1=C(O)C(=CC2=CC(=CC=C12)S(O)(=O)=O)S(O)(=O)=O
695-34-1,102,CC1=CC=NC(N)=C1
88-09-5,102,CCC(CC)C(O)=O
338-69-2,102,CC(N)C(O)=O
795-38-0,102,[H]C12CC3=C4C(OC5C(O)CCC1C45CCN2C)=C(OC)C=C3
7581-97-7,102,CC(Cl)C(C)Cl
822-06-0,102,O=C=NCCCCCCN=C=O
112-40-3,102,CCCCCCCCCCCC
104-06-3,102,CC(=O)NC1=CC=C(CN=NC(N)=S)C=C1
114-49-8,102,[H]C12CC(CC([H])(C3OC13)N2C)OC(=O)C(CO)C1=CC=CC=C1
118-47-8,102,OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O
99-49-0,102,CC(=C)C1CC=C(C)C(=O)C1
4083-64-1,102,CC1=CC=C(C=C1)S(=O)(=O)N=C=O
76541-72-5,102,COP(=O)(OC)OC(C1=CC=C(Cl)C=C1)P(=O)(OC)OC
17692-71-6,102,COC1=CC(=CC=C1O)C(=S)N1CCOCC1
831-59-4,102,OS(=O)(=O)C1=CC(=CC=C1)S(O)(=O)=O
52829-07-9,102,CC1(C)CC(CC(C)(C)N1)OC(=O)CCCCCCCCC(=O)OC1CC(C)(C)NC(C)(C)C1
30560-19-1,102,COP(=O)(NC(C)=O)SC
52225-20-4,102,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2=C(O1)C(C)=C(C)C(OC(C)=O)=C2C
931-97-5,102,OC1(CCCCC1)C#N
2657-00-3,103,OS(=O)(=O)C1=CC=CC2=C1C=CC(=[N+]=N)C2=O
106-50-3,103,NC1=CC=C(N)C=C1
860-22-0,103,OS(=O)(=O)C1=CC2=C(NC(C2=O)C2=NC3=C(C=C(C=C3)S(O)(=O)=O)C2=O)C=C1
100-22-1,103,CN(C)C1=CC=C(C=C1)N(C)C
555-30-6,103,CC(N)(CC1=CC(O)=C(O)C=C1)C(O)=O
327-97-9,103,OC1CC(O)(CC(OC(=O)C=CC2=CC(O)=C(O)C=C2)C1O)C(O)=O
28094-15-7,103,NCCC1=CC(O)=C(O)C=C1O
220620-09-7,103,CN(C)C1C2CC3CC4=C(C(=O)C3C(=O)C2(O)C(=O)C(C(N)=O)C1=O)C(O)=C(NC(=O)CNC(C)(C)C)C=C4N(C)C
82854-37-3,103,CC1OC(OC2C(O)C(OCCC3=CC(O)=C(O)C=C3)OC(COC3OC(CO)C(O)C(O)C3O)C2OC(=O)C=CC2=CC(O)=C(O)C=C2)C(O)C(O)C1O
139233-53-7,103,OC1=CC=C(C=C1O)C1CNCC2=C1C=CC(O)=C2O
54150-69-5,103,COC1=CC=C(N)C(OC)=C1
90-51-7,103,NC1=CC2=C(C=C1)C=C(C=C2O)S(O)(=O)=O
92-87-5,103,NC1=CC=C(C=C1)C1=CC=C(N)C=C1
531-85-1,103,NC1=CC=C(C=C1)C1=CC=C(N)C=C1
609-20-1,103,NC1=CC(Cl)=C(N)C(Cl)=C1
1143-72-2,103,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O
153-18-4,103,CC1OC(OCC2OC(OC3=C(OC4=C(C(O)=CC(O)=C4)C3=O)C3=CC(O)=C(O)C=C3)C(O)C(O)C2O)C(O)C(O)C1O
6153-64-6,103,CN(C)C1C2C(O)C3C(C(=O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O
79-57-2,103,CN(C)C1C2C(O)C3C(C(=O)C4=C(C=CC=C4O)C3(C)O)C(=O)C2(O)C(=O)C(C(N)=O)C1=O
119-90-4,103,COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1
104-91-6,103,OC1=CC=C(C=C1)N=O
89-57-6,103,NC1=CC=C(O)C(=C1)C(O)=O
5930-28-9,103,NC1=CC(Cl)=C(O)C(Cl)=C1
105-11-3,103,O=NC1C=CC(C=C1)N=O
149-91-7,103,OC(=O)C1=CC(O)=C(O)C(O)=C1
6632-68-4,103,CN1C(=N)C(N=O)C(=O)N(C)C1=O
119-93-7,103,CC1=CC(=CC=C1N)C1=CC=C(N)C(C)=C1
612-82-8,103,CC1=CC(=CC=C1N)C1=CC=C(N)C(C)=C1
331-39-5,103,OC(=O)C=CC1=CC(O)=C(O)C=C1
6258-06-6,103,NC1=C(C=C(Br)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S(O)(=O)=O
60719-84-8,103,N=C1CC(=CNC1=O)C1=CC=NC=C1
93-00-5,103,NC1=CC2=C(C=C1)C=C(C=C2)S(O)(=O)=O
4680-78-8,103,CCN(CC1=CC=CC(=C1)S(O)(=O)=O)C1=CC=C(C=C1)C(C1=CC=CC=C1)=C1C=CC(C=C1)=[N+](CC)CC1=CC(=CC=C1)S(O)(=O)=O
2508-79-4,103,CCOC(=O)C(C)(N)CC1=CC(O)=C(O)C=C1
54827-17-7,103,CC1=CC(=CC(C)=C1N)C1=CC(C)=C(N)C(C)=C1
51-61-6,103,NCCC1=CC(O)=C(O)C=C1
87-66-1,103,OC1=CC=CC(O)=C1O
107-35-7,103,NCCS(O)(=O)=O
785-30-8,103,NC1=CC=C(NC(=O)C2=CC=C(N)C=C2)C=C1
70831-56-0,103,OC(=O)C(OC(=O)C=CC1=CC(O)=C(O)C=C1)C(OC(=O)C=CC1=CC(O)=C(O)C=C1)C(O)=O
119-40-4,103,OC1=CC(=CC2=C1C=CC(NC1=CC=CC=C1)=C2)S(O)(=O)=O
654055-01-3,103,OC1=CC(O)=C(C=C1)C1OC2=C(C(O)=CC(O)=C2)C(=O)C1=O
965-90-2,104,CCC1(O)CCC2C3CCC4=CCCCC4C3CCC12C
57-63-6,104,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2(O)C#C
16320-04-0,104,CCC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(O)C#C
434-03-7,104,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2(O)C#C
53-16-7,104,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2=O
4245-41-4,104,CC(=O)OC1=CC2=C(C=C1)C1CCC3(C)C(O)CCC3C1CC2
53-43-0,104,CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O
2998-57-4,104,CC12CCC3C(CCC4=C3C=CC(OC(=O)N(CCCl)CCCl)=C4)C1CCC2O
58-18-4,104,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
434-07-1,104,CC1(O)CCC2C3CCC4CC(=O)C(CC4(C)C3CCC12C)C=O
72-33-3,104,COC1=CC2=C(C=C1)C1CCC3(C)C(CCC3(O)C#C)C1CC2
35189-28-7,104,CCC12CCC3C(CCC4=CC(CCC34)N=O)C1CCC2(OC(C)=O)C#C
10161-33-8,104,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O
58-22-0,104,CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O
853-23-6,104,CC(=O)OC1CCC2(C)C3CCC4(C)C(CCC4=O)C3CC=C2C1
434-22-0,104,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2O
521-18-6,104,CC12CCC3C(CCC4CC(=O)CCC34C)C1CCC2O
297-76-7,104,CC(=O)OC1CCC2C3CCC4(C)C(CCC4(OC(C)=O)C#C)C3CCC2=C1
57-85-2,104,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
50-27-1,104,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CC(O)C2O
152-43-2,104,CC12CCC3C(CCC4=C3C=CC(OC3CCCC3)=C4)C1CCC2(O)C#C
60282-87-3,104,CCC12CCC3C(CCC4=CC(=O)CCC34)C1C=CC2(O)C#C
62-90-8,104,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2OC(=O)CCC1=CC=CC=C1
313-06-4,104,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2OC(=O)CCC1CCCC1
68-22-4,104,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
50-28-2,104,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2O
57-91-0,104,CC12CCC3C(CCC4=C3C=CC(O)=C4)C1CCC2O
6533-00-2,104,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
797-63-7,104,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
5630-53-5,104,CC1CC2=C(CCC(=O)C2)C2CCC3(C)C(CCC3(O)C#C)C12
72-63-9,104,CC1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC12C
605-32-3,105,OC1=CC2=C(C=C1)C(=O)C1=CC=CC=C1C2=O
2081-08-5,105,CC(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
101-53-1,105,OC1=CC=C(CC2=CC=CC=C2)C=C1
520-18-3,105,OC1=CC=C(C=C1)C1OC2=C(C(O)=CC(O)=C2)C(=O)C1=O
520-36-5,105,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O)C=C2O
501-36-0,105,OC1=CC=C(C=CC2=CC(O)=CC(O)=C2)C=C1
2467-03-0,105,OC1=CC=C(CC2=C(O)C=CC=C2)C=C1
84-17-3,105,CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
1137-42-4,105,OC1=CC=C(C=C1)C(=O)C1=CC=CC=C1
1470-79-7,105,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1O
6344-67-8,105,OC1=CC2=C(CC3=CC=CC=C23)C=C1
620-92-8,105,OC1=CC=C(CC2=CC=C(O)C=C2)C=C1
6898-97-1,105,CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1
518-82-1,105,CC1=CC(O)=C2C(=O)C3=C(O)C=C(O)C=C3C(=O)C2=C1
42019-78-3,105,OC1=CC=C(C=C1)C(=O)C1=CC=C(Cl)C=C1
611-99-4,105,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C=C1
13020-57-0,105,OC1=CC=CC(=C1)C(=O)C1=CC=CC=C1
446-72-0,105,OC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O
92-88-6,105,OC1=CC=C(C=C1)C1=CC=C(O)C=C1
60-82-2,105,OC1=CC=C(CCC(=O)C2=C(O)C=C(O)C=C2O)C=C1
80-09-1,105,OC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(O)C=C1
2664-63-3,105,OC1=CC=C(SC2=CC=C(O)C=C2)C=C1
130-80-3,105,CCC(=O)OC1=CC=C(C=C1)C(CC)=C(CC)C1=CC=C(OC(=O)CC)C=C1
25804-49-3,105,CC(C)(C)OC(=O)C1=CC=C(O)C=C1
474-86-2,105,CC12CCC3C(=CCC4=C3C=CC(O)=C4)C1CCC2=O
491-80-5,105,COC1=CC=C(C=C1)C1=COC2=C(C(O)=CC(O)=C2)C1=O
131-55-5,105,OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O
4247-02-3,105,CC(C)COC(=O)C1=CC=C(O)C=C1
92-69-3,105,OC1=CC=C(C=C1)C1=CC=CC=C1
2443-58-5,105,OC1=CC2=C(C=C1)C1=C(C2)C=CC=C1
486-66-8,105,OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O
31127-54-5,105,OC1=CC=C(C=C1)C(=O)C1=CC=C(O)C(O)=C1O
831-82-3,105,OC1=CC=C(OC2=CC=CC=C2)C=C1
17696-61-6,105,CCC(C)OC(=O)C1=CC=C(O)C=C1
131-56-6,105,OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1
479-13-0,105,OC1=CC2=C(C=C1)C1=C(O2)C2=C(OC1=O)C=C(O)C=C2
2057-49-0,106,C(CC1=CC=CC=C1)CC1=CC=NC=C1
179465-71-5,106,NC(=O)N(O)C1CC(OC2=CC(OC3=CC=C(F)C=C3)=CC=C2)C=C1
129-15-7,106,CC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1[N+]([O-])=O
104-40-5,106,CCCCCCCCCC1=CC=C(O)C=C1
500-66-3,106,CCCCCC1=CC(O)=CC(O)=C1
92-04-6,106,OC1=CC(Cl)=C(C=C1)C1=CC=CC=C1
101-18-8,106,OC1=CC=CC(NC2=CC=CC=C2)=C1
126833-17-8,106,CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1
136-77-6,106,CCCCCCC1=C(O)C=C(O)C=C1
124495-18-7,106,FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1
37609-25-9,107,O=C1CCCCCCCCCCC=CCCC1
4130-42-1,107,CCC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
99607-70-2,107,CCCCCC(C)OC(=O)COC1=CC=C(Cl)C2=CC=CN=C12
1638-22-8,107,CCCCC1=CC=C(O)C=C1
122-39-4,107,N(C1=CC=CC=C1)C1=CC=CC=C1
7212-44-4,107,CC(C)=CCCC(C)=CCCC(C)(O)C=C
54982-83-1,107,O=C1CCCCCCCCCCC(=O)OCCO1
13171-00-1,107,CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C
608-73-1,107,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
319-84-6,107,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
99755-59-6,107,CCCN(CCC1=CC=CS1)C1CCC2=C(C1)C=CC=C2O
89-68-9,107,CC(C)C1=CC(Cl)=C(C)C=C1O
1825-19-0,107,CSC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl
101-85-9,107,CCCCCC(CO)=CC1=CC=CC=C1
80-46-6,107,CCC(C)(C)C1=CC=C(O)C=C1
611-75-6,107,CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1
81406-37-3,107,CCCCCCC(C)OC(=O)COC1=NC(F)=C(Cl)C(N)=C1Cl
85-19-8,107,OC1=CC=C(Cl)C=C1C(=O)C1=CC=CC=C1
732-26-3,107,CC(C)(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
215-58-7,107,C1=CC=C2C=C3C4=CC=CC=C4C4=CC=CC=C4C3=CC2=C1
23089-26-1,107,CC(C)=CCCC(C)(O)C1CCC(C)=CC1
87-26-3,107,CCCC(C)C1=C(O)C=CC=C1
67564-91-4,107,CC(CN1CC(C)OC(C)C1)CC1=CC=C(C=C1)C(C)(C)C
489-01-0,107,COC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
1205-64-7,107,CC1=CC(NC2=CC=CC=C2)=CC=C1
36861-47-9,107,CC1=CC=C(C=C2C3CCC(C2=O)C3(C)C)C=C1
105-95-3,107,O=C1CCCCCCCCCCCC(=O)OCCO1
5460-09-3,108,NC1=CC(=CC2=C1C(O)=CC(=C2)S(O)(=O)=O)S(O)(=O)=O
97-78-9,108,CCCCCCCCCCCC(=O)N(C)CC(O)=O
17540-75-9,108,CCC(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
251565-85-2,108,CCOC(CC1=CC=C(OCCC2=CC=C(OS(C)(=O)=O)C=C2)C=C1)C(O)=O
116296-31-2,108,CCCCCCCCCCCSCC(O)=O
18263-25-7,108,CCCCCCCCCCCCCCC(Br)C(O)=O
2493-84-7,108,CCCCCCCCOC1=CC=C(C=C1)C(O)=O
41859-67-0,108,CC(C)(OC1=CC=C(CCNC(=O)C2=CC=C(Cl)C=C2)C=C1)C(O)=O
151-21-3,108,CCCCCCCCCCCCOS(O)(=O)=O
501027-49-2,108,CC1=C(CCOC2=CC=CC3=C2C=CN3CCC(O)=O)N=C(O1)C1=CC=CC=C1
143-07-7,108,CCCCCCCCCCCC(O)=O
2224-49-9,108,CCCCCCCCCCCC(O)=O
67-30-1,108,OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1
137-66-6,108,CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(=O)C1O
3026-63-9,108,CCCCCCCCCCCCCOS(O)(=O)=O
72509-76-3,108,CCOC(=O)C1C(C2=CC=CC(Cl)=C2Cl)C(C(=O)OC)=C(C)N=C1C
302-79-4,108,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O
5300-03-8,108,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O
4759-48-2,108,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O
638-53-9,108,CCCCCCCCCCCCC(O)=O
544-63-8,108,CCCCCCCCCCCCCC(O)=O
106-14-9,108,CCCCCCC(O)CCCCCCCCCCC(O)=O
141-22-0,108,CCCCCCC(O)CC=CCCCCCCCC(O)=O
147059-75-4,108,NC1C2CN(CC12)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O
74772-77-3,108,CC1(COC2=CC=C(CC3SC(=O)NC3=O)C=C2)CCCCC1
112665-43-7,108,CC1=C(C)C(=O)C(C(CCCCCC(O)=O)C2=CC=CC=C2)=C(C)C1=O
112-37-8,108,CCCCCCCCCCC(O)=O
NOCAS_48516,109,FC1=CC=C(C(=O)NS(=O)(=O)C=CC2=CC=CC=C2)C(Cl)=C1
53716-50-0,109,COC(=O)NC1=NC2=C(N1)C=CC(=C2)S(=O)C1=CC=CC=C1
1744-22-5,109,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
77469-98-8,109,COC1=CC=C(C=C1)C1=NC2=CC(=CC=C2N1)C1N=NC(=O)CC1C
43210-67-9,109,COC(=O)NC1=NC2=CC(SC3=CC=CC=C3)=CC=C2N1
54965-21-8,109,CCCSC1=CC=C2NC(NC(=O)OC)=NC2=C1
31430-18-9,109,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CS1
31431-39-7,109,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C1=CC=CC=C1
NOCAS_48518,109,FC1=CC(Br)=C(C=C1)C(=O)NS(=O)(=O)C=CC1=CC=CS1
20559-55-1,109,CCCOC1=CC2=C(NC(NC(=O)OC)=N2)C=C1
17804-35-2,109,CCCCNC(=O)N1C(NC(=O)OC)=NC2=C1C=CC=C2
319460-85-0,109,CNC(=O)C1=CC=CC=C1SC1=CC=C2C(NN=C2C=CC2=CC=CC=N2)=C1
131-54-4,109,COC1=CC=C(C(=O)C2=CC=C(OC)C=C2O)C(O)=C1
10605-21-7,109,COC(=O)NC1=NC2=CC=CC=C2N1
90-94-8,109,CN(C)C1=CC=C(C=C1)C(=O)C1=CC=C(C=C1)N(C)C
103-16-2,109,OC1=CC=C(OCC2=CC=CC=C2)C=C1
NOCAS_48514,109,COC1=CC=C(C=CS(=O)(=O)NC(=O)C2=CC=C(C)C=C2Cl)C=C1
23564-06-9,109,CCOC(=O)NC(=S)NC1=C(NC(=S)NC(=O)OCC)C=CC=C1
14255-87-9,109,CCCCC1=CC2=C(NC(NC(=O)OC)=N2)C=C1
555-16-8,110,[O-][N+](=O)C1=CC=C(C=O)C=C1
60875-16-3,110,CC1=NN(C(=O)C1)C1=CC=C(C=C1)C(O)=O
3902-71-4,110,CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1
92-48-8,110,CC1=CC=C2OC(=O)C=CC2=C1
24157-81-1,110,CC(C)C1=CC2=C(C=C1)C=C(C=C2)C(C)C
91-76-9,110,NC1=NC(=NC(N)=N1)C1=CC=CC=C1
31188-99-5,110,CC(=O)C1=CC=C(OCC(=O)N2CCCCC2)C=C1
14371-10-9,110,O=CC=CC1=CC=CC=C1
3173-53-3,110,O=C=NC1CCCCC1
58473-74-8,110,CCNC(=O)C=CC1=CC=CC(Br)=C1
1746-81-2,110,CON(C)C(=O)NC1=CC=C(Cl)C=C1
102-77-2,110,C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2
120-12-7,110,C1=CC2=CC3=C(C=CC=C3)C=C2C=C1
57460-41-0,110,CC(C)(C)NCC(O)COC1=CC=C(NC(=O)NC2CCCCC2)C=C1
94-12-2,110,CCCOC(=O)C1=CC=C(N)C=C1
41653-21-8,110,CCOC(=O)C1=CC=C(NC(=O)CN2CCCCC2)C=C1
35367-38-5,110,FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC=C(Cl)C=C1
84-65-1,110,O=C1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2
4344-55-2,110,CCCCOC1=CC=C(N)C=C1
136-95-8,110,NC1=NC2=C(S1)C=CC=C2
484-23-1,110,NNC1=C2C=CC=CC2=C(NN)N=N1
3060-89-7,110,CON(C)C(=O)NC1=CC=C(Br)C=C1
59-14-3,110,OCC1OC(CC1O)N1C=C(Br)C(=O)NC1=O
304-28-9,110,CC(=O)NC1=CC=C2C(CC3=C2C=CC(NC(C)=O)=C3)=C1
2528-16-7,110,OC(=O)C1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1
53112-28-0,110,CC1=CC(C)=NC(NC2=CC=CC=C2)=N1
161967-81-3,111,CC1CN(CCN1)C1=C(F)C(C)=C2C(=O)C(=CN(C3CC3)C2=C1)C(O)=O
542-56-3,111,CC(C)CON=O
96-09-3,111,C1OC1C1=CC=CC=C1
1125-21-9,111,CC1=CC(=O)CC(C)(C)C1=O
123-99-9,111,OC(=O)CCCCCCCC(O)=O
1634-04-4,111,COC(C)(C)C
2244-21-5,111,ClN1C(=O)NC(=O)N(Cl)C1=O
56741-95-8,111,NC1=NC(=O)C(Br)C(=N1)C1=CC=CC=C1
6959-48-4,111,ClCC1=CC=CN=C1
105-59-9,111,CN(CCO)CCO
78-69-3,111,CCC(C)(O)CCCC(C)C
78-40-0,111,CCOP(=O)(OCC)OCC
60-19-5,111,NCCC1=CC=C(O)C=C1
4342-03-4,111,CN(C)N=NC1=C(NC=N1)C(N)=O
1571-08-0,111,COC(=O)C1=CC=C(C=O)C=C1
999-97-3,111,C[Si](C)(C)N[Si](C)(C)C
99-96-7,111,OC(=O)C1=CC=C(O)C=C1
107-12-0,111,CCC#N
150-69-6,111,CCOC1=CC=C(NC(N)=O)C=C1
2275-14-1,111,CCOP(=S)(OCC)SCSC1=C(Cl)C=CC(Cl)=C1
867-13-0,111,CCOC(=O)CP(=O)(OCC)OCC
106-24-1,111,CC(C)=CCCC(C)=CCO
539-88-8,111,CCOC(=O)CCC(C)=O
103-11-7,111,CCCCC(CC)COC(=O)C=C
102-71-6,111,OCCN(CCO)CCO
99-97-8,111,CN(C)C1=CC=C(C)C=C1
2174-64-3,111,COC1=CC(O)=CC(O)=C1
94317-64-3,111,CCCCNP(N)(N)=S
6863-58-7,111,CCC(C)OC(C)CC
105-87-3,111,CC(C)=CCCC(C)=CCOC(C)=O
542-88-1,111,ClCOCCl
101-02-0,111,O(P(OC1=CC=CC=C1)OC1=CC=CC=C1)C1=CC=CC=C1
994-05-8,111,CCC(C)(C)OC
824-72-6,111,ClP(Cl)(=O)C1=CC=CC=C1
197077-55-7,111,COCC1=NN=C(N1C1=C(Cl)C(Cl)=CC2=C1NC(=O)C(=O)N2)C1=C[N+]([O-])=CC=C1
140-31-8,111,NCCN1CCNCC1
98-96-4,111,NC(=O)C1=NC=CN=C1
108-38-3,111,CC1=CC(C)=CC=C1
695-06-7,111,CCC1CCC(=O)O1
110-94-1,111,OC(=O)CCCC(O)=O
104-15-4,111,CC1=CC=C(C=C1)S(O)(=O)=O
90-13-1,111,ClC1=C2C=CC=CC2=CC=C1
50-21-5,111,CC(O)C(O)=O
610-15-1,111,NC(=O)C1=CC=CC=C1[N+]([O-])=O
98-86-2,111,CC(=O)C1=CC=CC=C1
110-18-9,111,CN(C)CCN(C)C
112-73-2,111,CCCCOCCOCCOCCCC
77-83-8,111,CCOC(=O)C1OC1(C)C1=CC=CC=C1
99-76-3,111,COC(=O)C1=CC=C(O)C=C1
66-27-3,111,COS(C)(=O)=O
108-77-0,111,ClC1=NC(Cl)=NC(Cl)=N1
24295-03-2,111,CC(=O)C1=NC=CS1
75-86-5,111,CC(C)(O)C#N
507-20-0,111,CC(C)(C)Cl
111-97-7,111,N#CCCSCCC#N
107-13-1,111,C=CC#N
110-89-4,111,C1CCNCC1
120-47-8,111,CCOC(=O)C1=CC=C(O)C=C1
37143-54-7,111,COCC(C)N
112-34-5,111,CCCCOCCOCCO
103173-73-5,111,CC[N+]1=CC=CC=C1
120-07-0,111,OCCN(CCO)C1=CC=CC=C1
15879-93-3,111,OCC(O)C1OC2OC(OC2C1O)C(Cl)(Cl)Cl
594-72-9,111,CC(Cl)(Cl)[N+]([O-])=O
107-05-1,111,ClCC=C
592-45-0,111,CC=CCC=C
108-83-8,111,CC(C)CC(=O)CC(C)C
107-88-0,111,CC(O)CCO
107-94-8,111,OC(=O)CCCl
770-05-8,111,NCC(O)C1=CC=C(O)C=C1
57-11-4,111,CCCCCCCCCCCCCCCCCC(O)=O
17283-81-7,111,CC(=O)CCC1=C(C)CCCC1(C)C
23386-52-9,111,OS(=O)(=O)C(CC(=O)OC1CCCCC1)C(=O)OC1CCCCC1
99-75-2,111,COC(=O)C1=CC=C(C)C=C1
