"","cas","cluster","inchikey","short_key","target_gene"
"23","4789-68-8",1,"XRYLGRGAWQSVQW-UHFFFAOYSA-N","XRYLGRGAWQSVQW","DRD2"
"24","4789-68-8",1,"XRYLGRGAWQSVQW-UHFFFAOYSA-N","XRYLGRGAWQSVQW","DRD4"
"25","4789-68-8",1,"XRYLGRGAWQSVQW-UHFFFAOYSA-N","XRYLGRGAWQSVQW","HRH1"
"26","4789-68-8",1,"XRYLGRGAWQSVQW-UHFFFAOYSA-N","XRYLGRGAWQSVQW","HTR2C"
"27","29216-28-2",1,"HOKDBMAJZXIPGC-UHFFFAOYSA-N","HOKDBMAJZXIPGC","CYP2D6"
"28","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","DRD1"
"29","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","SCN2A"
"30","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","KCNJ6"
"31","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","HRH1"
"32","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","SLC6A2"
"33","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","SCN5A"
"34","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","SLC6A4"
"35","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","SCN9A"
"36","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","SIGMAR1"
"37","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","DRD3"
"38","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","CHRM5"
"39","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","CHRM3"
"40","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","CHRM4"
"41","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","ADRA2B"
"42","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","CHRM2"
"43","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","ADRA2C"
"44","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","HTR2A"
"45","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","HTR7"
"46","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","CHRM1"
"47","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","ADRA1D"
"48","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","HTR2C"
"49","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","HTR6"
"50","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","HTR2B"
"51","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","KCNH2"
"52","549-18-8",1,"KRMDCWKBEZIMAB-UHFFFAOYSA-N","KRMDCWKBEZIMAB","KCNJ5"
"53","742693-38-5",1,"MEZRZVWPLXVLSO-UHFFFAOYSA-N","MEZRZVWPLXVLSO","SLC6A9"
"54","1553-34-0",1,"MJFJKKXQDNNUJF-UHFFFAOYSA-N","MJFJKKXQDNNUJF","CYP2D6"
"55","1553-34-0",1,"MJFJKKXQDNNUJF-UHFFFAOYSA-N","MJFJKKXQDNNUJF","CHRM1"
"56","1553-34-0",1,"MJFJKKXQDNNUJF-UHFFFAOYSA-N","MJFJKKXQDNNUJF","HTR2C"
"57","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","CYP1A2"
"58","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","CYP2D6"
"59","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","DRD1"
"60","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","DRD2"
"61","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","HRH1"
"62","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","SLC6A4"
"63","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","SIGMAR1"
"64","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","DRD3"
"65","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","DRD5"
"66","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","ADRA2B"
"67","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","ADRA2C"
"68","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","HTR2A"
"69","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","HTR7"
"70","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","ADRA2A"
"71","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","ADRA1D"
"72","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","HTR2C"
"73","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","HTR6"
"74","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","HTR2B"
"75","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","KCNK2"
"76","69-23-8",1,"PLDUPXSUYLZYBN-UHFFFAOYSA-N","PLDUPXSUYLZYBN","KCNH2"
"77","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","CYP2D6"
"78","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","DRD2"
"79","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","HRH1"
"80","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","SIGMAR1"
"81","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","CHRM5"
"82","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","CHRM3"
"83","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","CHRM4"
"84","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","ADRA2B"
"85","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","CHRM2"
"86","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","HTR2A"
"87","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","CHRM1"
"88","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","ADRA1D"
"89","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","GFER"
"90","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","HTR2C"
"91","58-33-3",1,"PWWVAXIEGOYWEE-UHFFFAOYSA-N","PWWVAXIEGOYWEE","HTR2B"
"92","89419-40-9",1,"PXUIZULXJVRBPC-UHFFFAOYSA-N","PXUIZULXJVRBPC","DRD4"
"93","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","RDOIQAHITMMDAJ","CYP2D6"
"94","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","RDOIQAHITMMDAJ","SCN5A"
"95","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","RDOIQAHITMMDAJ","SIGMAR1"
"96","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","RDOIQAHITMMDAJ","KCNH2"
"97","53179-11-6",1,"RDOIQAHITMMDAJ-UHFFFAOYSA-N","RDOIQAHITMMDAJ","OPRM1"
"98","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","CYP1A2"
"99","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","CYP2D6"
"100","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","DRD2"
"101","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","HRH1"
"102","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","HTR2A"
"103","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","HTR7"
"104","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","AOX1"
"105","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","HTR2C"
"106","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","HTR6"
"107","58-39-9",1,"RGCVKNLCSQQDEP-UHFFFAOYSA-N","RGCVKNLCSQQDEP","KCNH2"
"108","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","CYP2D6"
"109","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR5A"
"110","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR2A"
"111","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR7"
"112","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR1F"
"113","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR2C"
"114","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR1A"
"115","20229-30-5",1,"RLJFTICUTYVZDG-UHFFFAOYSA-N","RLJFTICUTYVZDG","HTR6"
"116","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","CYP2D6"
"117","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","CYP2C19"
"118","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","KCNC1"
"119","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","SLC29A4"
"120","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","SLC6A2"
"121","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","SLC6A4"
"122","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","SIGMAR1"
"123","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","CACNA1C"
"124","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","HTR2A"
"125","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","ACHE"
"126","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","ADRA2A"
"127","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","HTR2C"
"128","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","HTR6"
"129","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","HTR2B"
"130","54910-89-3",1,"RTHCYVBBDHJXIQ-UHFFFAOYSA-N","RTHCYVBBDHJXIQ","KCNH2"
"131","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","CYP2C19"
"132","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","CYP3A4"
"133","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","SLC6A2"
"134","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","SLC6A3"
"135","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","SLC6A4"
"136","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","SIGMAR1"
"137","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","ADRA2B"
"138","79559-97-0",1,"VGKDLMBJGBXTGI-UHFFFAOYSA-N","VGKDLMBJGBXTGI","KCNH2"
"139","848-53-3",1,"WEUCDJCFJHYFRL-UHFFFAOYSA-N","WEUCDJCFJHYFRL","CYP2D6"
"140","113-59-7",1,"WSPOMRSOLSGNFJ-UHFFFAOYSA-N","WSPOMRSOLSGNFJ","DRD1"
"141","113-59-7",1,"WSPOMRSOLSGNFJ-UHFFFAOYSA-N","WSPOMRSOLSGNFJ","DRD2"
"142","113-59-7",1,"WSPOMRSOLSGNFJ-UHFFFAOYSA-N","WSPOMRSOLSGNFJ","HRH1"
"143","113-59-7",1,"WSPOMRSOLSGNFJ-UHFFFAOYSA-N","WSPOMRSOLSGNFJ","DRD3"
"144","113-59-7",1,"WSPOMRSOLSGNFJ-UHFFFAOYSA-N","WSPOMRSOLSGNFJ","DRD5"
"145","113-59-7",1,"WSPOMRSOLSGNFJ-UHFFFAOYSA-N","WSPOMRSOLSGNFJ","HTR6"
"146","1098-60-8",1,"XSCGXQMFQXDFCW-UHFFFAOYSA-N","XSCGXQMFQXDFCW","CYP1A2"
"147","1098-60-8",1,"XSCGXQMFQXDFCW-UHFFFAOYSA-N","XSCGXQMFQXDFCW","CYP2D6"
"148","1098-60-8",1,"XSCGXQMFQXDFCW-UHFFFAOYSA-N","XSCGXQMFQXDFCW","DRD2"
"149","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","CYP2D6"
"150","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","CYP2C19"
"151","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","DRD2"
"152","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","HRH1"
"153","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","SLC6A3"
"154","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","TMEM97"
"155","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","SIGMAR1"
"156","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","DRD3"
"157","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","CHRM5"
"158","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","CHRM3"
"159","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","CHRM4"
"160","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","ADRA2C"
"161","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","HTR2A"
"162","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","CHRM1"
"163","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","ADRA2A"
"164","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","ADRA1D"
"165","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","HTR2C"
"166","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","HTR6"
"167","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","HTR2B"
"168","14976-57-9",1,"YNNUSGIPVFPVBX-UHFFFAOYSA-N","YNNUSGIPVFPVBX","KCNH2"
"169","481-49-2",1,"YVPXVXANRNDGTA-UHFFFAOYSA-N","YVPXVXANRNDGTA","PRKAA1"
"170","481-49-2",1,"YVPXVXANRNDGTA-UHFFFAOYSA-N","YVPXVXANRNDGTA","NFKB1"
"171","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","CYP2D6"
"172","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","CYP3A4"
"173","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","SLC6A2"
"174","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","SLC6A3"
"175","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","SCN5A"
"176","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","SLC6A4"
"177","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","HTR2A"
"178","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","HTR2C"
"179","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","HTR6"
"180","136434-34-9",1,"ZEUITGRIYCTCEM-UHFFFAOYSA-N","ZEUITGRIYCTCEM","KCNH2"
"181","145742-28-5",1,"ZIWFCOIGUNPHPM-UHFFFAOYSA-N","ZIWFCOIGUNPHPM","CYP2D6"
"182","145742-28-5",1,"ZIWFCOIGUNPHPM-UHFFFAOYSA-N","ZIWFCOIGUNPHPM","KCNH2"
"183","145742-28-5",1,"ZIWFCOIGUNPHPM-UHFFFAOYSA-N","ZIWFCOIGUNPHPM","TACR1"
"184","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CYP1A2"
"185","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CYP2D6"
"186","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","DRD1"
"187","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","DRD2"
"188","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","DRD4"
"189","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CYP3A4"
"190","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","ABCB1"
"191","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HRH1"
"192","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","SLC6A2"
"193","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","SLC6A4"
"194","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","SIGMAR1"
"195","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","DRD3"
"196","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","DRD5"
"197","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CHRM5"
"198","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CHRM3"
"199","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CHRM4"
"200","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","ADRA2B"
"201","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","ADRA2C"
"202","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HTR2A"
"203","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HTR7"
"204","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","CHRM1"
"205","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","ADRA1D"
"206","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","AOX1"
"207","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HTR2C"
"208","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HTR1A"
"209","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HTR6"
"210","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","HTR2B"
"211","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","KCNK2"
"212","50-53-3",1,"ZPEIMTDSQAKGNT-UHFFFAOYSA-N","ZPEIMTDSQAKGNT","KCNH2"
"213","1244-76-4",1,"ZQDWXGKKHFNSQK-UHFFFAOYSA-N","ZQDWXGKKHFNSQK","CYP2D6"
"214","1244-76-4",1,"ZQDWXGKKHFNSQK-UHFFFAOYSA-N","ZQDWXGKKHFNSQK","HRH1"
"215","1244-76-4",1,"ZQDWXGKKHFNSQK-UHFFFAOYSA-N","ZQDWXGKKHFNSQK","SLCO1B1"
"216","1244-76-4",1,"ZQDWXGKKHFNSQK-UHFFFAOYSA-N","ZQDWXGKKHFNSQK","SLCO1B3"
"217","1244-76-4",1,"ZQDWXGKKHFNSQK-UHFFFAOYSA-N","ZQDWXGKKHFNSQK","HTR2A"
"218","231277-92-2",2,"BCFGMOOMADDAQU-UHFFFAOYSA-N","BCFGMOOMADDAQU","ERBB4"
